drug_code	DIN_7	Packaging	status	market_status	marketed_date	DIN_13	Community_approval	repayment_rate	drug_cost
68617684	3782799	1 flacon(s) polyéthylène haute densité (PEHD) de 7 gélule(s) avec fermeture de sécurité enfant	Présentation active	Déclaration de commercialisation	12/12/2007	3400937827997	oui	65%	"2,78"
68617684	3782807	1 flacon(s) polyéthylène haute densité (PEHD) de 14 gélule(s) avec fermeture de sécurité enfant	Présentation active	Déclaration de commercialisation	12/12/2007	3400937828079	oui	65%	"4,96"
68617684	3782813	1 flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s) avec fermeture de sécurité enfant	Présentation active	Déclaration de commercialisation	12/12/2007	3400937828130	oui	65%	"9,16"
68619201	3144892	plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	19/06/2014	3400931448921	non		
68620762	5791986	5 flacon(s) en verre	Présentation active	Déclaration de commercialisation	25/07/2012	3400957919863	oui		
68622560	5546057	5 ampoule(s) en verre de 2 ml	Présentation active	Déclaration de commercialisation	19/10/1986	3400955460572	oui		
68622585	3615995	plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	9/9/2003	3400936159952	oui	65%	"2,93"
68623395	3781475	plaquette(s) thermoformée(s) PVC-Aluminium de 25 comprimé(s)	Présentation active	Déclaration de commercialisation	6/2/2009	3400937814751	oui	65%	"10,48"
68624821	5791822	5 flacon(s) en verre	Présentation active	Déclaration de commercialisation	16/02/2015	3400957918224	non		
68626690	3359598	plaquette(s) thermoformée(s) aluminium PVDC PVC de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	18/10/1993	3400933595982	oui	30%	"6,40"
68628809	3584467	1 seringue(s) préremplie(s) en verre - 1 seringue(s) préremplie(s) en verre de 1  ml	Présentation active	Déclaration de commercialisation	20/10/2005	3400935844675	oui	65%	"120,12"
68629188	3549057	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	11/1/2001	3400935490575	oui	65%	"3,06"
68630646	2172136	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	2/5/2012	3400921721362	oui	65%	"7,38"
68631577	3670847	plaquette(s) thermoformée(s) aluminium PVC PVDC opaque de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	7/8/2014	3400936708471	non	65%	"4,02"
68631577	3670853	plaquette(s) thermoformée(s) aluminium PVC PVDC opaque de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	22/09/2014	3400936708532	non	65%	"10,08"
68631851	2748168	plaquette(s) polyamide aluminium PVC-Aluminium de 14 gélule(s)	Présentation active	Déclaration de commercialisation	10/3/2014	3400927481680	oui	65%	"4,96"
68631851	2748174	plaquette(s) polyamide aluminium PVC-Aluminium de 28 gélule(s)	Présentation active	Déclaration de commercialisation	16/04/2014	3400927481741	oui	65%	"9,16"
68631851	4994693	plaquette(s) thermoformée(s) polyamide aluminium polyéthylène de 14 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	11/6/2014	3400949946938	non	65%	"4,96"
68631851	4994701	plaquette(s) thermoformée(s) polyamide aluminium polyéthylène de 28 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	16/10/2014	3400949947010	non	65%	"9,16"
68632558	3972057	1 plaquette(s) thermoformée(s) PVC-Aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	10/3/2010	3400939720579	non		
68632558	3972063	3 plaquette(s) thermoformée(s) PVC-Aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	22/01/2010	3400939720630	non		
68632565	3174255	12 ampoule(s) en verre de 2 ml	Présentation active	Déclaration de commercialisation	19/10/1977	3400931742555	oui	30%	"5,20"
68632693	3586319	plaquette(s) thermoformée(s) PVC-aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	18/06/2003	3400935863195	oui	65%	"4,90"
68633172	3775954	plaquette(s) thermoformée(s) PVC polyéthylène (ACLAR RX) polytrifluorochloroéthylène aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	12/12/2007	3400937759540	oui	65%	"30,11"
68633852	3460877	plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	1/4/1999	3400934608773	oui		
68633852	3460908	plaquette(s) thermoformée(s) PVC PVDC aluminium de 120 comprimé(s)	Présentation active	Déclaration de commercialisation	2/4/2013	3400934609084	non		
68634000	3295935	plaquette(s) thermoformée(s) PVC-Aluminium de 20  comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1987	3400932959358	non		
68634000	3323152	plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	19/07/1996	3400933231521	non		
68634071	3844098	"5 flacon(s) en verre de 2,5 ml"	Présentation active	Déclaration de commercialisation	19/08/2008	3400938440980	non		
68634477	3560774	"30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 0,4  ml"	Présentation active	Déclaration de commercialisation	22/04/2002	3400935607744	oui	30%	"4,35"
68635013	3899099	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	22/08/2012	3400938990997	non	65%	"6,04"
68635013	3899136	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	13/11/2012	3400938991369	non	65%	"16,91"
68635974	3681615	1 flacon(s) en verre de 20 ml	Présentation active	Déclaration de commercialisation	22/03/2006	3400936816152	oui		
68636624	3244079	1 flacon(s) en verre de 30 ml avec cuillère-mesure	Présentation active	Déclaration de commercialisation	19/02/1984	3400932440795	oui	65%	"3,56"
68637142	3934743	plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	23/06/2009	3400939347431	oui	30%	"3,32"
68637167	4941136	1 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 10 gélule(s) avec inhalateur(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/12/2014	3400949411368	non		
68637167	4941142	3 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 10 gélule(s) avec inhalateur(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/12/2014	3400949411429	non	65%	"34,49"
68637391	5869346	5 ampoule(s) polypropylène de 10 ml	Présentation active	Déclaration de commercialisation	19/11/2015	3400958693465	non		
68637637	3674495	plaquette(s) thermoformée(s) PVC-Aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	31/05/2006	3400936744950	oui	65%	"12,72"
68638461	3599641	"1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 1,2 ml avec adaptateur(s) pour flacon avec seringue(s) avec aiguille(s) avec tampon(s) alcoolisé(s)"	Présentation active	Déclaration de commercialisation	11/10/2010	3400935996411	oui	65%	"1,343,14"
68639727	4964433	plaquette(s) thermoformée(s) PVC PVDC aluminium de 4 comprimé(s)	Présentation active	Déclaration de commercialisation	17/03/2016	3400949644339	non	65%	"16,34"
68639727	4964456	plaquette(s) thermoformée(s) PVC PVDC aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	21/09/2015	3400949644568	oui	65%	"45,80"
68640672	3968311	plaquette(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	19/10/2010	3400939683119	oui	65%	"7,12"
68640672	3968363	plaquette(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	19/10/2010	3400939683638	oui	65%	"19,90"
68640804	2164349	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	6/3/2013	3400921643497	oui	65%	"6,94"
68640804	2164409	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	6/3/2013	3400921644098	oui	65%	"21,39"
68644051	4900344	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28	Présentation active	Déclaration de commercialisation	6/4/2010	3400949003440	oui	65%	"12,64"
68644101	3629885	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28  gélule(s)	Présentation active	Déclaration de commercialisation	14/10/2005	3400936298859	oui	65%	"5,69"
68644101	5653623	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 50 gélule(s)	Présentation active	Déclaration de commercialisation	14/10/2005	3400956536238	oui		
68645185	3285204	plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1988	3400932852048	oui	65%	"7,00"
68645947	3772648	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	19/06/2007	3400937726481	oui	65%	"9,01"
68646102	3606559	1 poche(s) (ECOFLAC) polyéthylène de 50  ml	Présentation active	Déclaration de commercialisation	16/04/2003	3400936065598	non		
68646102	3606565	1 poche(s) (ECOFLAC) polyéthylène de 100  ml	Présentation active	Déclaration de commercialisation	16/04/2003	3400936065659	oui	65%	"2,71"
68646102	3606571	1 poche(s) (ECOFLAC) polyéthylène de 250  ml	Présentation active	Déclaration de commercialisation	16/04/2003	3400936065710	oui	65%	"2,74"
68646102	3606588	1 poche(s) (ECOFLAC) polyéthylène de 500  ml	Présentation active	Déclaration de commercialisation	16/04/2003	3400936065888	oui	65%	"2,96"
68646102	3606594	1 poche(s) (ECOFLAC) polyéthylène de 1000  ml	Présentation active	Déclaration de commercialisation	16/04/2003	3400936065949	oui	65%	"3,58"
68646102	5758316	10 poche(s) (ECOFLAC) polyéthylène de 500 ml	Présentation active	Déclaration de commercialisation	1/11/2010	3400957583163	oui		
68646102	5758322	10 poche(s) (ECOFLAC) polyéthylène de 1000 ml	Présentation active	Déclaration de commercialisation	1/11/2010	3400957583224	non		
68646102	5758339	20 poche(s) (ECOFLAC) polyéthylène de 100 ml	Présentation active	Déclaration de commercialisation	1/11/2010	3400957583392	oui		
68646102	5758345	20 poche(s) (ECOFLAC) polyéthylène de 250 ml	Présentation active	Déclaration de commercialisation	1/11/2010	3400957583453	oui		
68646198	2190358	1 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	3/7/2012	3400921903584	non		
68646198	2190370	3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	1/2/2012	3400921903706	non		
68646248	5752377	1 flacon(s) en verre de 5 ml	Présentation active	Déclaration de commercialisation	9/7/2010	3400957523770	oui		
68646248	5752383	1 flacon(s) en verre de 10 ml	Présentation active	Déclaration de commercialisation	2/7/2010	3400957523831	oui		
68646248	5752408	1 flacon(s) en verre de 25 ml	Présentation active	Déclaration de commercialisation	29/04/2010	3400957524081	oui		
68646248	5752420	1 flacon(s) en verre de 100 ml	Présentation active	Déclaration de commercialisation	29/04/2010	3400957524203	oui		
68646885	5627838	10 flacon(s) en verre	Présentation active	Déclaration de commercialisation	6/7/2001	3400956278381	oui		
68648039	2196303	plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	24/06/2014	3400921963038	non	15%	"28,52"
68648128	3639932	5 ampoule(s) en verre de 2 ml	Présentation active	Déclaration de commercialisation	1/10/2004	3400936399327	non		
68648861	4900427	3 plaquette(s) thermoformée(s) PVC-Aluminium de 21 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	13/03/2013	3400949004270	non		
68649319	3540524	plaquette(s) thermoformée(s) PVC-aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	3/2/2003	3400935405241	oui	65%	"8,15"
68649778	3115212	1 flacon(s) en verre de 20  ml	Présentation active	Déclaration de commercialisation	19/01/1950	3400931152125	oui	65%	"3,39"
68649778	5516599	10 flacon(s) en verre de 20  ml	Présentation active	Déclaration de commercialisation	19/01/1977	3400955165996	oui		
68650684	3224148	6 ampoule(s) de 2 ml	Présentation active	Déclaration de commercialisation	19/11/1982	3400932241484	oui	65%	"5,51"
68650944	3617155	plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s)	Présentation active	Déclaration de commercialisation	15/01/2016	3400936171558	non	15%	"4,22"
68652265	3367037	1 flacon(s) pressurisé(s) aluminium de 120  dose(s) avec valve doseuse avec embout buccal	Présentation active	Déclaration de commercialisation	17/09/2001	3400933670375	oui	65%	"9,08"
68652429	3812017	plaquette(s) thermoformée(s) PVC PVDC aluminium de 24 pastille(s)	Présentation active	Déclaration de commercialisation	17/09/2007	3400938120172	non		
68653367	3734955	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	21/08/2007	3400937349550	oui	65%	"5,84"
68653367	3774357	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s)	Présentation active	Déclaration de commercialisation	22/08/2007	3400937743570	oui	65%	"16,21"
68654031	3945540	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	3/4/2014	3400939455402	non	65%	"6,80"
68654031	3947332	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/11/2013	3400939473321	non	65%	"19,12"
68654914	2181170	plaquette(s) thermoformée(s) PVC aluminium de 6 comprimé(s)	Présentation active	Déclaration de commercialisation	26/10/2012	3400921811704	oui	65%	"9,94"
68655083	3718560	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	22/03/2006	3400937185608	oui	30%	"7,27"
68655546	3891057	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	31/08/2010	3400938910575	oui	65%	"7,38"
68655546	3891117	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	31/08/2010	3400938911176	oui	65%	"21,39"
68655884	3480816	plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 30 gélule(s)	Présentation active	Déclaration de commercialisation	30/01/1999	3400934808166	oui	65%	"4,81"
68655884	5611122	plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 100 gélule(s)	Présentation active	Déclaration de commercialisation	19/01/1999	3400956111220	oui		
68656210	3932684	plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	4/3/2010	3400939326849	oui	65%	"7,38"
68656210	3932715	plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	4/3/2010	3400939327150	oui	65%	"20,90"
68657821	3181918	"1 pot(s) en verre de 4,5 g"	Présentation active	Arrêt de commercialisation (le médicament n'a plus d'autorisation)	12/9/2012	3400931819189	non		
68658161	3395364	plaquette(s) thermoformée(s) aluminium de 10  comprimé(s) avec cuillère	Présentation active	Déclaration de commercialisation	1/9/1998	3400933953645	oui	65%	"5,83"
68658161	3437329	plaquette(s) thermoformée(s) aluminium de 16  comprimé(s) avec cuillère	Présentation active	Déclaration de commercialisation	1/9/1998	3400934373299	oui	65%	"8,96"
68658880	3757330	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	2/2/2013	3400937573306	non	15%	"5,59"
68659391	3430132	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	16/10/1998	3400934301322	oui	30%	"3,05"
68659822	3914433	plaquette(s) thermoformée(s) polyamide aluminium PVC de 4 comprimé(s)	Présentation active	Déclaration de commercialisation	2/12/2011	3400939144337	oui	65%	"14,20"
68659822	3914462	plaquette(s) thermoformée(s) polyamide aluminium PVC de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	13/10/2011	3400939144627	oui	65%	"39,89"
68661556	3937799	plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène de 8 comprimé(s)	Présentation active	Arrêt de commercialisation (le médicament n'a plus d'autorisation)	8/7/2015	3400939377995	non	65%	"9,04"
68661613	5560809	2 poche(s) PVC de 5000 ml	Présentation active	Arrêt de commercialisation (le médicament n'a plus d'autorisation)	30/04/2012	3400955608097	non		
68661887	3611247	"6 sachet(s) papier kraft polyéthylène aluminium de 2,5  g"	Présentation active	Déclaration d'arrêt de commercialisation	14/05/2012	3400936112476	non	65%	"2,90"
68661887	3611253	"14 sachet(s) papier kraft polyéthylène aluminium de 2,5  g"	Présentation active	Déclaration d'arrêt de commercialisation	13/03/2012	3400936112537	non	65%	"5,17"
68662722	4997295	1 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	22/12/2011	3400949972951	non		
68662722	4997303	3 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	22/12/2011	3400949973033	non		
68663863	3828403	film(s) thermosoudé(s) aluminium de 2 comprimé(s)	Présentation active	Déclaration de commercialisation	13/05/2008	3400938284034	oui	65%	"8,80"
68663863	3828426	film(s) thermosoudé(s) aluminium de 4 comprimé(s)	Présentation active	Déclaration de commercialisation	13/05/2008	3400938284263	oui	65%	"17,05"
68664125	3545421	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	1/3/2002	3400935454218	oui	65%	"42,82"
68664125	4950419	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s) (distributeur parallèle : Laboratoire Mediwin Ldt)	Présentation active	Déclaration de commercialisation	3/7/2012	3400949504190	oui	65%	"40,91"
68664125	4950537	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s) (distributeur parallèle : BB Farma)	Présentation active	Déclaration de commercialisation	8/10/2014	3400949505371	oui	65%	"40,91"
68664125	4950738	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s) (distributeur parallèle : PHARMA LAB)	Présentation active	Déclaration de commercialisation	18/12/2013	3400949507382	oui	65%	"40,91"
68664125	4951028	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s) (distributeur parallèle : Inter Trade Pharma)	Présentation active	Déclaration de commercialisation	5/6/2014	3400949510283	oui	65%	"40,91"
68667580	3771910	"4 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s) avec tampon(s) alcoolisé(s)"	Présentation active	Déclaration de commercialisation	21/03/2007	3400937719100	oui	65%	"421,65"
68667623	3657657	1 flacon(s) brun en verre de 10 ml avec 100 gants en latex	Présentation active	Déclaration de commercialisation	28/05/2003	3400936576575	oui	100%	"108,90"
68668013	2661585	plaquette(s) thermoformée(s) PVC-Aluminium de 12 gélule(s)	Présentation active	Déclaration de commercialisation	12/10/2012	3400926615857	non		
68669097	2203173	plaquette(s) thermoformée(s) aluminium PVC PVDC de 45 comprimé(s)	Présentation active	Déclaration de commercialisation	30/04/2012	3400922031736	non		
68669097	3756081	plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	30/04/2012	3400937560818	non		
68669332	3508383	3 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	3/1/2000	3400935083838	oui	65%	"8,84"
68670676	3270817	plaquette(s) thermoformée(s) PVC PVDC aluminium de 25  comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1985	3400932708178	oui	65%	"12,99"
68672780	3730762	1 flacon(s) en verre brun de 150 ml avec dispositif(s) doseur(s) polypropylène	Présentation active	Déclaration de commercialisation	18/01/2007	3400937307628	non		
68672848	3771956	4 seringue(s) préremplie(s) en verre avec aiguille(s) avec tampon(s) alcoolisé(s) de 1 ml	Présentation active	Déclaration de commercialisation	21/03/2007	3400937719568	oui	65%	"816,68"
68673035	3483097	2 tube(s) polypropylène de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	20/03/1999	3400934830976	non		
68673220	3461109	1 flacon(s) compte-gouttes (incorporé) en verre brun de 30 ml	Présentation active	Déclaration de commercialisation	14/06/1999	3400934611094	oui	30%	"12,16"
68673252	2201116	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 gélule(s)	Présentation active	Déclaration de commercialisation	16/05/2012	3400922011165	oui	15%	"26,84"
68673252	2792169	flacon(s) polyéthylène haute densité (PEHD) de 30 gélule(s)	Présentation active	Déclaration de commercialisation	9/11/2015	3400927921698	oui	15%	"28,44"
68674048	3558317	20 plaquette(s) thermoformée(s) PVC-aluminium de 20 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	30/04/2012	3400935583178	non		
68674482	5795814	20 ampoule(s) polyéthylène de 10 ml	Présentation active	Déclaration d'arrêt de commercialisation	11/10/2013	3400957958145	non		
68674482	5795820	20 ampoule(s) polyéthylène de 20 ml	Présentation active	Déclaration d'arrêt de commercialisation	27/12/2013	3400957958206	non		
68674913	2200789	plaquette(s) thermoformée(s) aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	26/11/2012	3400922007892	oui	65%	"39,58"
68674913	2200795	60 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	26/11/2012	3400922007953	oui	65%	"39,58"
68675068	3314064	1 flacon(s) PVC brun de 45 gélule(s)	Présentation active	Déclaration de commercialisation	19/02/1989	3400933140649	non		
68675068	3314070	1 flacon(s) PVC brun de 150 gélule(s)	Présentation active	Déclaration de commercialisation	19/11/1996	3400933140700	non		
68675328	3695221	plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	20/01/2006	3400936952218	non		
68675328	3801893	plaquette(s) thermoformée(s) PVC-Aluminium de 120 comprimé(s)	Présentation active	Déclaration de commercialisation	27/11/2007	3400938018936	non		
68675919	3688669	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Arrêt de commercialisation (le médicament n'a plus d'autorisation)	8/3/2012	3400936886698	non	65%	"7,30"
68678872	3594069	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	25/06/2003	3400935940698	oui	65%	"4,43"
68679426	3722521	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	22/11/2006	3400937225212	oui	65%	"7,69"
68679426	3722544	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	7/12/2006	3400937225441	oui	65%	"21,63"
68683563	3555508	plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	19/11/2009	3400935555083	oui	65%	"3,75"
68683563	3962805	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	19/11/2009	3400939628059	oui	65%	"9,56"
68684505	3585633	plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 gélules avec inhalateur	Présentation active	Déclaration de commercialisation	22/03/2004	3400935856333	oui	65%	"16,56"
68684658	4155863	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	15/11/2011	3400941558634	oui	65%	"7,38"
68684658	4155917	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	15/11/2011	3400941559174	oui	65%	"21,39"
68685009	3756046	plaquette(s) thermoformée(s) PVC polyéthylène de 10 suppositoire(s)	Présentation active	Déclaration de commercialisation	15/09/2008	3400937560467	non		
68685055	3858522	1 pilulier(s) polypropylène de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	30/08/2011	3400938585223	non		
68686698	4936299	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 6 comprimé(s)	Présentation active	Déclaration de commercialisation	12/3/2012	3400949362998	oui	65%	"11,15"
68686698	4936313	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	12/3/2012	3400949363131	oui	65%	"21,17"
68686709	2209922	plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	13/07/2012	3400922099224	oui	30%	"2,92"
68686709	2209968	plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	13/07/2012	3400922099682	oui	30%	"5,03"
68687526	3376987	1 flacon(s) de 50 g avec poche polyéthylène avec pompe polypropylène	Présentation active	Déclaration de commercialisation	31/12/1994	3400933769871	non		
68687558	5704326	1 flacon(s) en verre de 50 mg	Présentation active	Déclaration d'arrêt de commercialisation	11/2/2013	3400957043261	non		
68687558	5704332	1 flacon(s) en verre de 100 mg	Présentation active	Déclaration d'arrêt de commercialisation	11/2/2013	3400957043322	non		
68687558	5721543	1 flacon(s) en verre de 150 mg	Présentation active	Déclaration d'arrêt de commercialisation	11/2/2013	3400957215439	non		
68688222	2661823	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	27/01/2015	3400926618230	non	65%	"5,84"
68688222	2661852	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	21/10/2015	3400926618520	oui	65%	"16,21"
68688375	3378822	1 flacon(s) en verre brun de 150 ml avec gobelet(s) doseur(s) polypropylène	Présentation active	Déclaration d'arrêt de commercialisation	22/10/2015	3400933788223	non		
68691955	3338811	plaquette(s) thermoformée(s) PVC-Aluminium de 16  comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1991	3400933388119	oui	65%	"2,10"
68693027	3759139	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/02/2012	3400937591393	non	65%	"8,74"
68693034	2664543	4 plaquette(s) thermoformée(s) PVC-Aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400926645434	non		
68693034	2664566	8 plaquette(s) thermoformée(s) PVC-Aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400926645663	non		
68693034	2664572	12 plaquette(s) thermoformée(s) PVC-Aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400926645724	non		
68693244	3030527	plaquette(s) thermoformée(s) PVC-Aluminium de 24  comprimé(s)	Présentation active	Déclaration de commercialisation	19/05/1956	3400930305270	oui	65%	"5,19"
68694175	3885890	plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	11/12/2009	3400938858907	oui	15%	"2,35"
68696386	3260635	plaquette(s) thermoformée(s) aluminium PVC de 60  comprimé(s)	Présentation active	Déclaration de commercialisation	19/04/1985	3400932606351	oui	65%	"11,90"
68700190	3717477	50 ampoule(s) polypropylène de 10 ml	Présentation active	Déclaration de commercialisation	1/4/2006	3400937174770	oui		
68700817	2195775	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	1/11/2014	3400921957754	oui	100%	"54,94"
68703172	3839654	2 plaquette(s) thermoformée(s) PVC polyéthylène de 5 suppositoire(s)	Présentation active	Déclaration de commercialisation	15/09/2008	3400938396546	non		
