10025	S03AA30	"ANTIINFECTIVES, COMBINATIONS"	52:04.04	ANTIBACTERIALS						
91191	N06AB04	CITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
91192	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91201	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
91202	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
91203	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
91204	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91206	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91212	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
91213	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
91214	R03DC03	MONTELUKAST	48:10.24	LEUKOTRIENE MODIFIERS						
91219	C07AB02	METOPROLOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
91220	C07AB02	METOPROLOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
91221	C10BX03	ATORVASTATIN AND AMLODIPINE	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91221	C10BX03	ATORVASTATIN AND AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91222	C10BX03	ATORVASTATIN AND AMLODIPINE	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91222	C10BX03	ATORVASTATIN AND AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91223	C10BX03	ATORVASTATIN AND AMLODIPINE	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91223	C10BX03	ATORVASTATIN AND AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91224	C10BX03	ATORVASTATIN AND AMLODIPINE	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91224	C10BX03	ATORVASTATIN AND AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91233	N04AA04	PROCYCLIDINE	28:36.08	ANTICHOLINERGIC AGENTS						
91234	G04CB02	DUTASTERIDE	92:08.00	5 ALFA REDUCTASE INHIBITORS						
91241	R02AD04	DYCLONINE	52:16.00	LOCAL ANESTHETICS						
91242	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91245	N07CA01	BETAHISTINE	28:92.00	MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS						
91246	N07CA01	BETAHISTINE	28:92.00	MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS						
91247	N07CA01	BETAHISTINE	28:92.00	MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS						
91248	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91256	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91257	D04AB01	LIDOCAINE	84:08.00	ANTIPRURITICS AND LOCAL ANESTHETICS						
91258	D04AB51	"LIDOCAINE, COMBINATIONS"	84:08.00	ANTIPRURITICS AND LOCAL ANESTHETICS						
91259	D04AB51	"LIDOCAINE, COMBINATIONS"	84:08.00	ANTIPRURITICS AND LOCAL ANESTHETICS						
91261	S01EE04	TRAVOPROST	52:40.28	PROSTAGLANDIN ANALOGS						
91267	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91272	C09CA07	TELMISARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91273	C09CA07	TELMISARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91279	L01XE01	IMATINIB	10:00.00	ANTINEOPLASTIC AGENTS						
91280	L01XE01	IMATINIB	10:00.00	ANTINEOPLASTIC AGENTS						
91281	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91282	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91286	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91287	A07BB	BISMUTH PREPARATIONS	56:04.00	ANTACIDS AND ADSORBENTS						
91287	A07BB	BISMUTH PREPARATIONS	56:08.00	ANTIDIARRHEA AGENTS						
91288	D04AA04	TRIPELENNAMINE	04:04.08	ETHYLENEDIAMINE DERIVATIVES						
91290	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91302	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91303	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91305	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:34.00*	HEMODIALYSIS SOLUTION						
91306	B05ZA	"HEMODIALYTICS, CONCENTRATES"	40:34.00*	HEMODIALYSIS SOLUTION						
91313	R01AA05	OXYMETAZOLINE	52:32.00	VASOCONSTRICTORS						
91314	D08AE04	TRICLOSAN	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
91322	L01BA04	PEMETREXED	10:00.00	ANTINEOPLASTIC AGENTS						
91323	L01BA04	PEMETREXED	10:00.00	ANTINEOPLASTIC AGENTS						
91324	L01BA04	PEMETREXED	10:00.00	ANTINEOPLASTIC AGENTS						
91328	N06AB10	ESCITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
91330	N06AB10	ESCITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
91340	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91342	S01XA20	ARTIFICIAL TEARS AND OTHER INDIFFERENT PREP.	52:92.00	"EENT DRUGS, MISCELLANEOUS"						
91353	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
91354	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
91355	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
91356	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
91360	C07AB02	METOPROLOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
91363	L01BA04	PEMETREXED	10:00.00	ANTINEOPLASTIC AGENTS						
91364	L01BA04	PEMETREXED	10:00.00	ANTINEOPLASTIC AGENTS						
91369	R06AA02	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
91370	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91371	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91398	J01XX08	LINEZOLID	08:12.28.24	OXAZOLIDINONES						
91399	N06AB04	CITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
91400	N06AB04	CITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
91401	N06AB04	CITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
91404	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91405	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91406	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91407	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91408	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91409	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91417	D04AA32	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
91418	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91421	A10BB09	GLICLAZIDE	68:20.20	SULFONYLUREAS						
91424	N05BA06	LORAZEPAM	28:24.08	BENZODIAZEPINES						
91427	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91428	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91429	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91439	L02AE02	LEUPRORELIN	10:00.00	ANTINEOPLASTIC AGENTS						
91440	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91441	G04BD07	TOLTERODINE	86:12.04	Antimuscarinics						
91442	G04BD07	TOLTERODINE	86:12.04	Antimuscarinics						
91443	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91444	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91446	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91447	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
91448	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
91449	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91450	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91452	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91454	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91456	V03AB25	FLUMAZENIL	28:92.00	MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS						
91457	G03AD01	LEVONORGESTREL	68:12.00	CONTRACEPTIVES						
91458	A07AA09	VANCOMYCIN	08:12.28.16	GLYCOPEPTIDES						
91471	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91472	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91473	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91474	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91488	D10AE01	BENZOYL PEROXIDE	84:28.00	KERATOLYTIC AGENTS						
91490	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91491	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91492	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91493	N05AH03	OLANZAPINE	28:16.08.04	ATYPICAL ANTIPSYCHOTICS						
91498	J01DH02	MEROPENEM	08:12.07.08	CARBAPENEMS						
91499	J01DH02	MEROPENEM	08:12.07.08	CARBAPENEMS						
91500	L01XA03	OXALIPLATIN	10:00.00	ANTINEOPLASTIC AGENTS						
91501	L01XA03	OXALIPLATIN	10:00.00	ANTINEOPLASTIC AGENTS						
91517	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91531	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91532	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91533	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91534	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91535	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91539	C10AA03	PRAVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91540	C10AA03	PRAVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91541	C10AA03	PRAVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91544	N03AX11	TOPIRAMATE	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91545	N03AX11	TOPIRAMATE	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91546	N03AX11	TOPIRAMATE	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91548	G03AD01	LEVONORGESTREL	68:12.00	CONTRACEPTIVES						
91554	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91557	L01CA04	VINORELBINE	10:00.00	ANTINEOPLASTIC AGENTS						
91558	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91559	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91562	R06AA02	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
91563	R06AA02	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
91565	M03BA53	"METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS"	12:20.04	CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS						
91565	M03BA53	"METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
91567	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91573	A02BC02	PANTOPRAZOLE	56:28.36	PROTON-PUMP INHIBITORS						
91575	L02BG04	LETROZOLE	10:00.00	ANTINEOPLASTIC AGENTS						
91577	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91587	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91591	D08AC02	CHLORHEXIDINE	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
91594	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91595	V08CA01	GADOPENTETIC ACID	92:00.00	MISCELLANEOUS THERAPEUTIC AGENTS						
91605	J05AB09	FAMCICLOVIR	08:18.32	NUCLEOSIDES AND NUCLEOTIDES						
91606	J05AB09	FAMCICLOVIR	08:18.32	NUCLEOSIDES AND NUCLEOTIDES						
91607	J05AB09	FAMCICLOVIR	08:18.32	NUCLEOSIDES AND NUCLEOTIDES						
91608	R06AA02	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
91609	N04BX02	ENTACAPONE	28:36.12	CATECHOL-O-METHYLTRANSFERASE (COMT) INHIBITORS						
91614	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91615	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91616	L01XA03	OXALIPLATIN	10:00.00	ANTINEOPLASTIC AGENTS						
91620	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91623	V03AB25	FLUMAZENIL	28:92.00	MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS						
91631	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91632	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91636	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91639	B02BD04	COAGULATION FACTOR IX	20:28.16	HEMOSTATICS						
91640	B02BD04	COAGULATION FACTOR IX	20:28.16	HEMOSTATICS						
91641	B02BD04	COAGULATION FACTOR IX	20:28.16	HEMOSTATICS						
91642	B02BD04	COAGULATION FACTOR IX	20:28.16	HEMOSTATICS						
91643	B02BD04	COAGULATION FACTOR IX	20:28.16	HEMOSTATICS						
91644	B01AC04	CLOPIDOGREL	20:12.18	PLATELET AGGREGATION INHIBITORS						
91645	J02AC03	VORICONAZOLE	08:14.08	AZOLES						
91647	N06BA07	MODAFINIL	28:20.80	Wakefulness-Promoting Agents						
91648	D08AJ01	BENZALKONIUM	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
91649	C10AA03	PRAVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91650	C10AA03	PRAVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91651	C10AA03	PRAVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91652	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91653	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91659	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91670	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.20	PROPYLAMINE DERIVATIVES						
91670	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
91673	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91674	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91675	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91676	N01BB01	BUPIVACAINE	72:00.00	LOCAL ANESTHETICS						
91677	N06AX21	DULOXETINE	28:16.04.16	SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS						
91678	R05CA03	GUAIFENESIN	48:16.00	EXPECTORANTS						
91681	C09DA06	CANDERSARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91681	C09DA06	CANDERSARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91682	C09DA06	CANDERSARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91682	C09DA06	CANDERSARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91683	D05AA	TARS	84:32.00	KERATOPLASTIC AGENTS						
91690	D05AA	TARS	84:32.00	KERATOPLASTIC AGENTS						
91691	N06AX21	DULOXETINE	28:16.04.16	SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS						
91698	A01AB03	CHLORHEXIDINE	52:04.92	MISCELLANEOUS ANTI-INFECTIVES						
91704	D10AE01	BENZOYL PEROXIDE	84:28.00	KERATOLYTIC AGENTS						
91711	N06DA02	DONEPEZIL	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
91712	N06DA02	DONEPEZIL	12:04.00	PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS						
91716	R06AE07	CETIRIZINE	04:08.00	SECOND GENERATION ANTIHISTAMINES						
91717	J07BB02	"INFLUENZA, INACTIVATED, SPLIT VIRUS OR SURFACE ANTIGEN"	80:12.00	VACCINES						
91724	D11AX12	PYRITHIONE ZINC	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
91725	D11AX12	PYRITHIONE ZINC	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
91734	N06AX26	Vortioxetine	28:16.04.24	SEROTONIN MODULATORS						
91749	S01AE07	MOXIFLOXACIN	52:04.04	ANTIBACTERIALS						
91750	J02AC01	FLUCONAZOLE	08:14.08	AZOLES						
91751	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91753	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91754	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91755	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91756	C10AA07	ROSUVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91757	C08CA01	AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91758	C08CA01	AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91759	C08CA01	AMLODIPINE	24:28.08	DIHYDROPYRIDINES						
91760	L01XA03	OXALIPLATIN	10:00.00	ANTINEOPLASTIC AGENTS						
91764	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:08.00	ANTITUSSIVES						
91765	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:08.00	ANTITUSSIVES						
91767	D10AE01	BENZOYL PEROXIDE	84:28.00	KERATOLYTIC AGENTS						
91768	A02BC01	OMEPRAZOLE	56:28.36	PROTON-PUMP INHIBITORS						
91769	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91770	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91771	G04BE03	SILDENAFIL	24:12.12	PHOSPHODIESTERASE TYPE 5 INHIBITORS						
91772	C09CA01	LOSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91773	C09CA01	LOSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91774	C09CA01	LOSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91775	C09DA01	LOSARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91775	C09DA01	LOSARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91776	C09DA01	LOSARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91776	C09DA01	LOSARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91777	C09DA01	LOSARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91777	C09DA01	LOSARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91779	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91780	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91781	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91782	N02BA51	"ACETYLSALICYLIC ACID, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91784	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
91788	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
91795	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91796	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91797	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91798	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91799	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91800	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91801	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91802	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91803	A02BC03	LANSOPRAZOLE	56:28.36	PROTON-PUMP INHIBITORS						
91813	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91814	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91815	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91816	C10AA05	ATORVASTATIN	24:06.08	HMG-COA REDUCTASE INHIBITORS						
91817	C09CA04	IRBESARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91818	C09CA04	IRBESARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91819	C09CA04	IRBESARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91821	C09CA03	VALSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91822	C09CA03	VALSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91823	C09CA03	VALSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91824	C09CA03	VALSARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91828	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91830	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91831	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91832	N03AX16	PREGABALIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
91841	C09DA07	TELMISARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91841	C09DA07	TELMISARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91842	C09DA07	TELMISARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91842	C09DA07	TELMISARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91843	J01DD01	CEFOTAXIME	08:12.06.12	THIRD GENERATION CEPHALOSPORINS						
91846	D01AE18	TOLNAFTATE	84:04.08.40	THIOCARBAMATES						
91854	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91855	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91857	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
91861	C09DA04	IRBESARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91861	C09DA04	IRBESARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91862	C09DA04	IRBESARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91862	C09DA04	IRBESARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91863	C09DA04	IRBESARTAN AND DIURETICS	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91863	C09DA04	IRBESARTAN AND DIURETICS	40:28.20	THIAZIDE DIURETICS						
91869	G04CB02	DUTASTERIDE	92:08.00	5 ALFA REDUCTASE INHIBITORS						
91870	C09CA06	CANDESARTAN	24:32.08	ANGIOTENSIN II RECEPTOR ANTAGONISTS						
91871	R06AA02	DIPHENHYDRAMINE	04:04.04	ETHANOLAMINE DERIVATIVES						
