FO_PRD_ID	PRD_NAME	MOL_NAME	INGREDIENT_CONCEPT_CODE	CONCEPT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT	VALID_DS
25340	CORNKIL SOLUTION 2.5%-12.5%-5	BENZOCAINE/ETHER/LACTIC ACID/SALICYLIC ACID	OMOP2852911	LACTIC ACID								1
586874	ELEVIT WOMEN'S MULTI TABLET 4.2MG/4.8MG/54MG/19.6MG/6MG/3MCG/450MCG/500MCG/80MG/5MCG/10MG/120MG/25MCG/900...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CHROMIUM/COPPER/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/MOLYBDENUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SELENIUM/THIAMINE/TOCOPHEROL/ZINC	OMOP2856215	THIAMINE								1
586874	ELEVIT WOMEN'S MULTI TABLET 4.2MG/4.8MG/54MG/19.6MG/6MG/3MCG/450MCG/500MCG/80MG/5MCG/10MG/120MG/25MCG/900...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CHROMIUM/COPPER/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/MOLYBDENUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SELENIUM/THIAMINE/TOCOPHEROL/ZINC	OMOP2855587	SELENIUM								1
586874	ELEVIT WOMEN'S MULTI TABLET 4.2MG/4.8MG/54MG/19.6MG/6MG/3MCG/450MCG/500MCG/80MG/5MCG/10MG/120MG/25MCG/900...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CHROMIUM/COPPER/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/MOLYBDENUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SELENIUM/THIAMINE/TOCOPHEROL/ZINC	OMOP2850505	CHOLECALCIFEROL		19.6	MG					1
586874	ELEVIT WOMEN'S MULTI TABLET 4.2MG/4.8MG/54MG/19.6MG/6MG/3MCG/450MCG/500MCG/80MG/5MCG/10MG/120MG/25MCG/900...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CHROMIUM/COPPER/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/MOLYBDENUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SELENIUM/THIAMINE/TOCOPHEROL/ZINC	OMOP2851945	FOLATE		500	MCG					1
586874	ELEVIT WOMEN'S MULTI TABLET 4.2MG/4.8MG/54MG/19.6MG/6MG/3MCG/450MCG/500MCG/80MG/5MCG/10MG/120MG/25MCG/900...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CHROMIUM/COPPER/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/MOLYBDENUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SELENIUM/THIAMINE/TOCOPHEROL/ZINC	OMOP2855353	RIBOFLAVIN								1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2850522	CHROMIUM		100	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2856858	ZINC								1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2856215	THIAMINE								1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2850883	CYANOCOBALAMIN		100	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2853245	MAGNESIUM		50	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2854887	POTASSIUM		150	MCG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2849540	ASCORBATE		320	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2850097	CALCIUM		500	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2853972	NICOTINAMIDE		89	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2854526	PANTOTHENATE		50	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2855126	PYRIDOXINE		100	MCG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2852238	GLUTAMINE		5	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2855353	RIBOFLAVIN		40	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2850221	CARNITINE		500	MG					1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2856072	TAURINE								1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2855587	SELENIUM		256	MG					1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856215	THIAMINE								1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2854526	PANTOTHENATE								1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853274	MANGANESE								1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853972	NICOTINAMIDE								1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2852687	IODINE								1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2852726	IRON								1
3186	CLEMENTS IRON CAPSULE 12MG/5MG/25M	CALCIUM/COPPER/FOLATE/IODINE/IRON/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855353	RIBOFLAVIN								1
3213	ZINC & C CHEW'TABLET 45MG/250MG/112.5MG	ASCORBATE/ZINC GLUCONATE	OMOP2849540	ASCORBATE								1
3213	ZINC & C CHEW'TABLET 45MG/250MG/112.5MG	ASCORBATE/ZINC GLUCONATE	OMOP2856862	ZINC GLUCONATE								1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2854526	PANTOTHENATE								1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2855126	PYRIDOXINE								1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2856215	THIAMINE								1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2849540	ASCORBATE		5	MG					1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2853972	NICOTINAMIDE								1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2851945	FOLATE								1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2850883	CYANOCOBALAMIN		5	MG					1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2849019	ADEMETIONINE		400	MG					1
3214	SAME CAPSULE 400MG/5MG/5M	ADEMETIONINE/ASCORBATE/CYANOCOBALAMIN/FOLATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2855353	RIBOFLAVIN								1
3370	ORION PARALAX EMULSION 50%-0.05%-0.	BENZOIC ACID/LIQUID PARAFFIN/SORBIC ACID	OMOP2849784	BENZOIC ACID				500	MG		ML	1
3370	ORION PARALAX EMULSION 50%-0.05%-0.	BENZOIC ACID/LIQUID PARAFFIN/SORBIC ACID	OMOP2853094	LIQUID PARAFFIN				0.5	MG		ML	1
3370	ORION PARALAX EMULSION 50%-0.05%-0.	BENZOIC ACID/LIQUID PARAFFIN/SORBIC ACID	OMOP2855834	SORBIC ACID								1
3390	ECZEMA CREAM 3%/2.5%/10%	COAL TAR/ZINC OXIDE	OMOP2850707	COAL TAR								1
3390	ECZEMA CREAM 3%/2.5%/10%	COAL TAR/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
3413	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2849105	ALGINATE		250	MG					1
3413	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2853260	MAGNESIUM TRISILICATE								1
3413	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2855779	SODIUM BICARBONATE								1
3413	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2849174	ALUMINIUM HYDROXIDE		12.5	MG					1
3414	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2855779	SODIUM BICARBONATE								1
3414	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2849105	ALGINATE		250	MG					1
3414	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2849174	ALUMINIUM HYDROXIDE		12.5	MG					1
3414	GAVISCON RELIEFLEMON TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2853260	MAGNESIUM TRISILICATE								1
3415	GAVISCON RELIEFPEPPERMINT TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2849174	ALUMINIUM HYDROXIDE		12.5	MG					1
3415	GAVISCON RELIEFPEPPERMINT TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2849105	ALGINATE		250	MG					1
3415	GAVISCON RELIEFPEPPERMINT TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2853260	MAGNESIUM TRISILICATE								1
3415	GAVISCON RELIEFPEPPERMINT TABLET 250MG/12.5MG	ALGINATE/ALUMINIUM HYDROXIDE/MAGNESIUM TRISILICATE/SODIUM BICARBONATE	OMOP2855779	SODIUM BICARBONATE								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2849912	BIOTIN		15	MG					1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2854526	PANTOTHENATE								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856215	THIAMINE								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855353	RIBOFLAVIN								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855126	PYRIDOXINE								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2850883	CYANOCOBALAMIN								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853972	NICOTINAMIDE								1
25340	CORNKIL SOLUTION 2.5%-12.5%-5	BENZOCAINE/ETHER/LACTIC ACID/SALICYLIC ACID	OMOP2851614	ETHER				125	MG		ML	1
25340	CORNKIL SOLUTION 2.5%-12.5%-5	BENZOCAINE/ETHER/LACTIC ACID/SALICYLIC ACID	OMOP2849782	BENZOCAINE				25	MG		ML	1
25340	CORNKIL SOLUTION 2.5%-12.5%-5	BENZOCAINE/ETHER/LACTIC ACID/SALICYLIC ACID	OMOP2855512	SALICYLIC ACID								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2853475	METHYL SALICYLATE								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2851626	EUCALYPTUS OIL								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2853400	MENTHA PIPERITA								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2850179	CAPSICUM								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2852496	HYDROXYBENZOATE								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2850070	CAJUPUT OIL				50	MG		ML	1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2853401	MENTHOL								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2856444	TURPENTINE OIL								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2850139	CAMPHOR								1
25422	GOANNA HEAT CREAM 20%/L 5%/3.5	CAJUPUT OIL/CAMPHOR/CAPSICUM/EUCALYPTUS OIL/HYDROXYBENZOATE/MENTHA PIPERITA/MENTHOL/METHYL SALICYLATE/PINUS/TURPENTINE OIL	OMOP2854775	PINUS								1
25474	CALTRATE PLUS TABLET 1.500MG(600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
25474	CALTRATE PLUS TABLET 1.500MG(600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850795	COPPER		7.5	MG					1
25474	CALTRATE PLUS TABLET 1.500MG(600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853255	MAGNESIUM OXIDE		1	MG					1
25474	CALTRATE PLUS TABLET 1.500MG(600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850505	CHOLECALCIFEROL		50	MG					1
25474	CALTRATE PLUS TABLET 1.500MG(600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850100	CALCIUM CARBONATE		200	IU					1
25474	CALTRATE PLUS TABLET 1.500MG(600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853274	MANGANESE		1.8	MG					1
25475	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853255	MAGNESIUM OXIDE		1	MG					1
25475	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850100	CALCIUM CARBONATE		200	IU					1
25475	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
25475	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850795	COPPER		7.5	MG					1
