FO_PRD_ID	PRD_NAME	MAST_PRD_NAME	DOSAGE	UNIT	DOSAGE2	UNIT2	MOL_EID	MOL_NAME	ATC_NAME	MANUFACTURER	INGREDIENT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT
2041428	VOLTARENE.C.TABS 25MG 50		0	unknown	0	unknown	0		UNKNOWN		DICLOFENAC	50	250	MG				
2041429	VOLTARENE.C.TABS 50MG 50		0	unknown	0	unknown	0		UNKNOWN		DICLOFENAC	50	50	MG				
2050916	VOLTARENEMULGEL 1% 50G		0	unknown	0	unknown	0		UNKNOWN		DICLOFENAC				500	MG	50	G
2050917	VOLTARENOSTEO GEL 11.6MG /G 150G		0	unknown	0	unknown	0		UNKNOWN		DICLOFENAC				1740	MG	150	G
2050918	VOLTARENOSTEO/G 12HR 2% 100G		0	unknown	0	unknown	0		UNKNOWN		DICLOFENAC				2	G	100	G
2040228	DIENOGESTTABLET 2MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIENOGEST		2	MG				
2049026	TENUATEDOSPAN 75MG 30		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	DIETHYLPROPION	30	75	MG				
2049921	APO-METOPROLOLTABS 100MG 60		0	unknown	0	unknown	0		UNKNOWN	APOTEX	METOPROLOL	60	100	mg				
497510	CHLORAMPHENICOL EYE OINT 1%	CHLORAMPHENICOL	1	%			-1		UNKNOWN	GENERIC	CHLORAMPHENICOL				10	mg	1	ml
27908	GARLIC ODOURLESS 1.000MG CAPSULE 1.000MG	"GARLIC ODOURLESS 1,000MG"	1000	mg			71701	}	UNKNOWN	AMCAL	GARLIC POWDER		1	g				
11851	DIGESTIVE ENZYMES						45460	DIGESTIVE ENZYMES	MULTIENZYMES (LIPASE, PROTEASE ETC.)		DIGESTIVE ENZYMES							
2042388	DIGOXINELIXIR 50Y /ML		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIGOXIN				50	MCG	1	ML
2042154	DIGOXINPG TABS .625MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIGOXIN		0.625	MG				
9557	LANOXIN INJECTION	LANOXIN					45462		DIGOXIN		DIGOXIN							
2042568	LANOXINPG TABS 62.5Y 200		0	unknown	0	unknown	0		UNKNOWN	ASPEN PHARMA PL	DIGOXIN	200	62.5	MCG				
2045877	SIGMAXINPG TABS 62.5Y 200		0	unknown	0	unknown	0		UNKNOWN	ASPEN PHARMA PL	DIGOXIN	200	62.5	MCG				
2047426	RIKODEINELINCT 19MG /10M 100ML		0	unknown	0	unknown	0		UNKNOWN	INOVA	DIHYDROCODEINE				190	MG	100	ML
586647	MARINA HEARTBURN MIXTURE	MARINA HEARTBURN MIXTURE									DILL SEED OIL							
2046126	CARDIZEMCD CAPS 180MG 7		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	DILTIAZEM	7	180	MG				
2044939	CARDIZEMCD CAPS 240MG 30		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	DILTIAZEM	30	240	MG				
2045302	CARDIZEMCD CAPS 360MG 30		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	DILTIAZEM	30	360	MG				
2044956	VASOCARDOLCD CAPS 180MG 30		0	unknown	0	unknown	0		UNKNOWN		DILTIAZEM	30	180	MG				
2044957	VASOCARDOLCD CAPS 240MG 30		0	unknown	0	unknown	0		UNKNOWN		DILTIAZEM	30	240	MG				
2045882	VASOCARDOLCD CAPS 360MG 30		0	unknown	0	unknown	0		UNKNOWN		DILTIAZEM	30	260	MG				
15803	DIMETHICONE/GLYCEROL/CETYL ALCOHOL 15%-2%-5%	DIMETHICONE	15	%		%	60392	SILICONE	SILICONE PRODUCTS		DIMETHICONE				150	MG	1	ML
21890	ROSKEN SKIN REPAIR CREAM	ROSKEN SKIN REPAIR					60392		SILICONE PRODUCTS	PHARMACARE	DIMETHICONE							
13773	DIMETHYL ETHER/PROPANE/ISOBUTANE LIQUID 70%/10%/20%	DIMETHYL ETHER/PROPANE/ISOBUTANE	70	%	10	%	66451	ISOBUTANE	WART AND ANTI-CORN PREPARATIONS		DIMETHYL ETHER				700	MG	1	ML
2050045	TECFIDERAMR CAPS 120MG 14		0	unknown	0	unknown	0		UNKNOWN	BIOGEN AUSTRALIA	DIMETHYL FUMARATE	14	120	MG				
2050046	TECFIDERAMR CAPS 240MG 56		0	unknown	0	unknown	0		UNKNOWN	BIOGEN AUSTRALIA	DIMETHYL FUMARATE	56	240	MG				
26241	MENO-EZE TABLET						65785		UNKNOWN	NATUROPATHICA	DIOSCOREA VILLOSA TUBER EXTRACT							
597867	DIPHEMANIL METHYLSULFATE POWDER 2%	DIPHEMANIL METHYLSULFATE	2				65996	DIPHEMANIL	ANTIHIDROTICS		DIPHEMANIL				20	MG	1	G
2046631	PRANTALPDR. 2% 50G		0	unknown	0	unknown	0		UNKNOWN	BAYER CONSUMER	DIPHEMANIL				1000	MG	50	G
2039960	BENADRYL COUGH MEDORIGINAL 12.5MG 100ML		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	DIPHENHYDRAMINE				12.5	MG	100	ML
2040765	DIPHENHYDRAMINEELIXIR		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIPHENHYDRAMINE							
2042039	PAEDAMIN DEC/ANTIHORAL LIQUID 200ML		0	unknown	0	unknown	0		UNKNOWN	CARE PHARMACEUT	DIPHENHYDRAMINE							
15145	PAEDAMIN ELIXIR	PAEDAMIN ELIXIR					65999		PHENYLEPHRINE, COMBINATIONS		DIPHENHYDRAMINE							
2048107	UNISOMSLEEP GELS 10		0	unknown	0	unknown	0		UNKNOWN		DIPHENHYDRAMINE							
2046110	DIPHENOXYLAT&ATROPTABS		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIPHENOXYLATE							
602072	BOOSTRIX PRESERVATIVE FREE	BOOSTRIX PRESERVATIVE FREE					66009	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/TETANUS VACCINE	PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
1838	BOOSTRIX SYRINGE	BOOSTRIX					66009	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/TETANUS VACCINE	PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
5611	BOOSTRIX-IPV SYRINGE	BOOSTRIX-IPV					66008	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2046987	BOOSTRIX-IPVPRE-FILL SYR .5ML		0	unknown	0	unknown	0		UNKNOWN	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2045375	BOOSTRIXPREFILL SYR .5ML		0	unknown	0	unknown	0		UNKNOWN	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
591190	CDT INJECTION	"DIPHTHERIA and TETANUS VACCINE,ADSORBED"					71701	}	UNKNOWN	SEQIRUS	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2039855	DIPHTH/TET/PERTUSSVACCINE		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
9736	DIPHTHERIA VACCINE/TETANUS VACCINE INJECTION	DIPHTHERIA VACCINE/TETANUS VACCINE					66010	DIPHTHERIA VACCINE/TETANUS VACCINE	TETANUS TOXOID, COMBINATIONS WITH DIPHTHERIA TOXOID	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
18918	DIPHTHERIA VACCINE/TETANUS VACCINE SYRINGE >=2IU/>=20IU	DIPHTHERIA TOXOID/TETANUS TOXOID		IU		IU	66010	DIPHTHERIA VACCINE/TETANUS VACCINE	TETANUS TOXOID, COMBINATIONS WITH DIPHTHERIA TOXOID	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED		2	IU				
14955	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS	100		500		66009	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/TETANUS VACCINE	PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
16997	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS (DTPA) SYRINGE	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS (DTPA)					66009	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/TETANUS VACCINE	PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GSK	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
18884	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS/INACTIVATED POLIO	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS/INACTIVATED POLIO					66008	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
19567	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS/INACTIVATED POLIO	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS/INACTIVATED POLIO					66008	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
18886	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS/INACTIVATED POLIO/HEPATITIS B	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS/INACTIVATED POLIO/HEPATITIS B					66006	DIPHTHERIA VACCINE/HEPATITIS B VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS-HEPATITIS B		DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2046710	DIPHTHERIA/TETANUSINJECTION		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2048548	DPT POLIOVACCINE		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
25857	INFANRIX HEP B	INFANRIX HEP B					66007	DIPHTHERIA VACCINE/HEPATITIS B VACCINE/PERTUSSIS VACCINE/TETANUS VACCINE	DIPHTHERIA-HEPATITIS B-PERTUSSIS-TETANUS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
602073	INFANRIX HEXA PRESERVATIVE FREE	INFANRIX HEXA PRESERVATIVE FREE					66004	DIPHTHERIA VACCINE/HAEMOPHILUS B VACCINE/HEPATITIS B VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-HEMOPHILUS INFLUENZAE B-PERTUSSIS-POLIOMYELITIS-TETANUS-HEPATITIS B	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
4559	INFANRIX HEXA SYRING+VIAL	INFANRIX HEXA					66004	DIPHTHERIA VACCINE/HAEMOPHILUS B VACCINE/HEPATITIS B VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-HEMOPHILUS INFLUENZAE B-PERTUSSIS-POLIOMYELITIS-TETANUS-HEPATITIS B	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
602074	INFANRIX IPV PRESERVATIVE FREE	INFANRIX IPV PRESERVATIVE FREE					66008	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
4555	INFANRIX IPV SYRINGE	INFANRIX IPV					66008	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
4557	INFANRIX PENTA	INFANRIX PENTA					66006	DIPHTHERIA VACCINE/HEPATITIS B VACCINE/PERTUSSIS VACCINE/POLIOMYELITIS VACCINE - INACTIVATED/TETANUS VACCINE	DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS-HEPATITIS B	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
24162	INFANRIX SYRINGE	INFANRIX					66009	DIPHTHERIA VACCINE/PERTUSSIS VACCINE/TETANUS VACCINE	PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2040315	INFANRIXINJECTION		0	unknown	0	unknown	0		UNKNOWN	GLAXOSMITHKLINE	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
587464	PEDIACEL	PEDIACEL					71667		DIPHTHERIA-HEMOPHILUS INFLUENZAE B-PERTUSSIS-POLIOMYELITIS-TETANUS		DIPHTHERIA TOXOID VACCINE, INACTIVATED							
15764	PERTUSSIS VACCINE - ACELLULAR/DIPH	DIPHTHERIA/TETANUS/ACELLULAR PERTUSSIS (DTPA)					66009		PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
19510	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED) VIAL	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)					66009		PERTUSSIS, PURIFIED ANTIGEN, COMBINATIONS WITH TOXOIDS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
590082	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)/I	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)/I					71667		DIPHTHERIA-HEMOPHILUS INFLUENZAE B-PERTUSSIS-POLIOMYELITIS-TETANUS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
595524	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)/I	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)/I					71666		DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
590079	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)/I	PERTUSSIS VACCINE - ACELLULAR/DIPHTHERIA/TETANUS TOXOIDS (ADSORBED)/I					71666		DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	GENERIC	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
587459	QUADRACEL	QUADRACEL					71666		DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS	SANOFI PASTEUR	DIPHTHERIA TOXOID VACCINE, INACTIVATED							
2046718	DIPYRIDAMOLESR CAPS 200MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DIPYRIDAMOLE		200	MG				
2044893	PERSANTINSR CAPS 200MG 60		0	unknown	0	unknown	0		UNKNOWN	BOEHRINGER INGELHM	DIPYRIDAMOLE							
2046512	DISULFIRAMEFF TABS 200MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DISULFIRAM		200	MG				
2045735	BLISTEX ANTIVIRALCREAM 5G		0	unknown	0	unknown	0		UNKNOWN	KEY PHARMA	DOCOSANOL							
2049300	BLISTEXMED REL OINT 6G		0	unknown	0	unknown	0		UNKNOWN	KEY PHARMA	DOCOSANOL							
2041869	MOTILIUMF.C TABS 10MG 25		0	unknown	0	unknown	0		UNKNOWN	JANSSEN CILAG	DOMPERIDONE	25	10	MG				
2049711	DONEPEZIL-DRLATABS 10MG 28		0	unknown	0	unknown	0		UNKNOWN	DR REDDYS LABS	DONEPEZIL	28	10	MG				
2049712	DONEPEZIL-GATABS 10MG 28		0	unknown	0	unknown	0		UNKNOWN	AMNEAL PHARMA AUST	DONEPEZIL	28	10	MG				
605598	COSDOR EYE DROPS 2%/0.5%	COSDOR								A3N	DORZOLAMIDE				20	MG	1	ML
2045660	COSOPTEYE DROPS 2% /.5% 5ML		0	unknown	0	unknown	0		UNKNOWN	MUNDIPHARMA	DORZOLAMIDE				20	MG	1	ML
2048749	DORZOLAMID/TIMOLOLEYE DROPS 2% /0.5		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DORZOLAMIDE				20	MG	1	ML
2050767	TRUSAMIDEEYE DROPS 2% 5ML		0	unknown	0	unknown	0		UNKNOWN		DORZOLAMIDE				100	MG	5	ML
2044083	TRUSOPTEYE DROPS 2% 5ML		0	unknown	0	unknown	0		UNKNOWN		DORZOLAMIDE				100	MG	5	ML
2042833	DOTHEPF.C TABS 75MG 30		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	DOSULEPIN HYDROCHLORIDE	30	75	MG				
2041444	PROTHIADENTABS 75MG 30		0	unknown	0	unknown	0		UNKNOWN	ABBOTT	DOSULEPIN HYDROCHLORIDE	30	75	MG				
2041768	DEPTRANF.C TABS 50MG 50		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	DOXEPIN	50	50	MG				
2045552	CM DOXYCYCLINETABS 100MG 7		0	unknown	0	unknown	0		UNKNOWN	APOTEX	DOXYCYCLINE	7	100	MG				
2045551	CM DOXYCYCLINETABS 50MG 25		0	unknown	0	unknown	0		UNKNOWN	APOTEX	DOXYCYCLINE	25	50	MG				
607245	DOXY	DOXY	-1		-1		-1	DOXYCYCLINE	DOXYCYCLINE	ASCENT PHARMA	DOXYCYCLINE							
607241	DOXYCYCLINE	DOXYCYCLINE	-1		-1		-1	DOXYCYCLINE	DOXYCYCLINE		DOXYCYCLINE							
607246	DOXYCYCLINE AN TABLET 100MG	DOXYCYCLINE AN	100				45880	DOXYCYCLINE	DOXYCYCLINE		DOXYCYCLINE		100	MG				
607247	DOXYLIN TABLET 100MG	DOXYLIN	100				45880	DOXYCYCLINE	DOXYCYCLINE		DOXYCYCLINE		100	MG				
2045550	GENRX DOXYCYCLINETABS 100MG 7		30.12	unknown	0	unknown	0		UNKNOWN	APOTEX	DOXYCYCLINE	7	100	MG				
2045549	GENRX DOXYCYCLINETABS 50MG 25		30.12	unknown	0	unknown	0		UNKNOWN	APOTEX	DOXYCYCLINE	50	25	MG				
2041365	VIBRAMYCINF.C TABS 100MG 7		0	unknown	0	unknown	0		UNKNOWN		DOXYCYCLINE	7	100	MG				
2044386	DOLASED PAINTABS 20		0	unknown	0	unknown	0		UNKNOWN	ASPEN PHARMA PL	DOXYLAMINE							
2044170	MERSYNDOLCAPLETS 20		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS CON	DOXYLAMINE							
2039911	PARACET/COD DOXYLCAPLET 450MG 30MG /5MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DOXYLAMINE		5	MG				
2039910	PARACET/COD DOXYLCAPS 500MG 8MG /5MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DOXYLAMINE		5	MG				
2039913	PARACET/COD DOXYLTABLET 500MG 10MG /5.1		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DOXYLAMINE		5.1	MG				
2047611	PARACET/COD DOXYLTABS		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DOXYLAMINE							
2046959	ANGELIQTABS 1MG /2MG 28		0	unknown	0	unknown	0		UNKNOWN	BAYER PHARMA	DROSPIRENONE	28	2	MG				
2039845	DROSPIREN/ETH/OESTTABS 3MG /20Y		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DROSPIRENONE		3	MG				
2046520	DROSPIREN/ETH/OESTTABS 3MG /30Y		0	unknown	0	unknown	0		UNKNOWN	GENERIC	DROSPIRENONE		3	MG				
2045839	YASMINED TABS 28		0	unknown	0	unknown	0		UNKNOWN		DROSPIRENONE							
2049485	YAZ FLEXTABS 30		0	unknown	0	unknown	0		UNKNOWN		DROSPIRENONE							
2044637	ARTHROTEC50 TABLETS 50MG /200 60		0	unknown	0	unknown	0		UNKNOWN	PFIZER	DICLOFENAC	60	50	mg				
2044637	ARTHROTEC50 TABLETS 50MG /200 60										MISOPROSTOL	60	200	mg				
2043691	DAPA-TABSS C TABS 2.5MG 90		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	INDAPAMIDE	90	2.5	mg				
2045058	AVAPRO-HCTTABS 300MG /12. 30		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	IRBESARTAN	30	300	MG				
2047502	AVAPRO-HCTTABS 300MG /25 30		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	IRBESARTAN	30	300	MG				
2049734	CM IRBESARTANTABS 75MG 30		0	unknown	0	unknown	0		UNKNOWN	APOTEX	IRBESARTAN	30	75	MG				
2049738	IRBESARTAN-GATABS 150MG 30		0	unknown	0	unknown	0		UNKNOWN	ASCENT PHARMA	IRBESARTAN	30	150	MG				
2049737	IRBESARTAN-GATABS 75MG 30		0	unknown	0	unknown	0		UNKNOWN	ASCENT PHARMA	IRBESARTAN	30	75	MG				
22008	CLEMENTS IRON LIQUID 15MG IRON	CLEMENTS IRON ORAL LIQUID	15	mg			65870	COPPER/DEXPANTHENOL/IODINE/IRON/MANGANESE/NICOTINAMIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	TONICS	FELTON GRIMWADE	IRON		15	MG				
13112	IRON CHELATE/B GROUP VITAMINS/MINE 15MG IRON	IRON/ZINC/COPPER/MANGANESE/IODINE/THIAMINE/RIBOFLAVIN/DEXPANTHENOL/NI									IRON							
24019	IRON PLUS FORMULA TABLET	IRON PLUS FORMULA					71525		IRON, MULTIVITAMINS AND FOLIC ACID	NUTRITION CARE	IRON							
14826	IRON/CYANOCOBALAMIN/FOLIC ACID/PYRIDOXINE/ASCORBIC ACID TABLET	IRON/CYANOCOBALAMIN/FOLIC ACID/PYRIDOXINE/ASCORBIC ACID					71525		IRON, MULTIVITAMINS AND FOLIC ACID		IRON							
2044743	IRONINJECTION		0	unknown	0	unknown	0		UNKNOWN	GENERIC	IRON							
592099	NATURE'S WAY IRON-ALL TABLET	NATURE'S WAY IRON-ALL					-1		IRON, VITAMIN B12 AND FOLIC ACID		IRON							
13773	DIMETHYL ETHER/PROPANE/ISOBUTANE LIQUID 70%/10%/20%	DIMETHYL ETHER/PROPANE/ISOBUTANE	70	%	10	%	66451	ISOBUTANE	WART AND ANTI-CORN PREPARATIONS		ISOBUTANE				200	MG	1	ML
2047493	EAR CLEARSWIM DROPS 40ML		0	unknown	0	unknown	0		UNKNOWN	KEY PHARMA	ISOPROPYL ALCOHOL							
26988	NOZOIL OIL -/600PPM	NOZOIL NOSE SPRAY			600		71305		UNKNOWN	ENT TECHNOLOGIES	ISOPROPYL MYRISTATE							
2046799	NOZOILNASAL SPRAY 15ML		0	unknown	0	unknown	0		UNKNOWN	ENT TECHNOLOGIES	ISOPROPYL MYRISTATE							
2047178	NOZOILNOSE DROPS 15ML		0	unknown	0	unknown	0		UNKNOWN	ENT TECHNOLOGIES	ISOPROPYL MYRISTATE							
2044481	DURIDESR TABS 60MG 30		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	ISOSORBIDE	30	60	MG				
2044630	IMDURDURULES 120MG 30		0	unknown	0	unknown	0		UNKNOWN	ASTRAZENECA	ISOSORBIDE	30	120	MG				
2042925	IMDURDURULES 60MG 30		0	unknown	0	unknown	0		UNKNOWN	ASTRAZENECA	ISOSORBIDE	30	60	MG				
2044564	IMTRATESR TABS 60MG 30		0	unknown	0	unknown	0		UNKNOWN	ASCENT PHARMA	ISOSORBIDE	30	60	MG				
2050160	ISOTRETINOINSOFT GEL CAP 40MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	ISOTRETINOIN		40	MG				
23650	FYBOGEL ORANGE FLAVOUR	FYBOGEL ORANGE FLAVOUR					66937	PSYLLIUM	ISPAGHULA (PSYLLA SEEDS)		ISPAGHULA EXTRACT							
25258	FYBOGEL ORANGE FLAVOUR	FYBOGEL ORANGE FLAVOUR					66937	PSYLLIUM	ISPAGHULA (PSYLLA SEEDS)		ISPAGHULA EXTRACT							
23687	MUCILAX SUGAR FREE	MUCILAX SUGAR FREE					66937		ISPAGHULA (PSYLLA SEEDS)		ISPAGHULA HUSK							
604564	LOZANOC CAPSULE 50MG (HIGH BIOAVAILABILITY)	LOZANOC	50				51183		ITRACONAZOLE		ITRACONAZOLE		50	MG				
602436	IMOJEV INJECTION 4.0-5.8 LOG PFU	IMOJEV			5.8		72073	# 319520	UNKNOWN	SANOFI PASTEUR	JAPANESE ENCEPHALITIS VIRUS		10000	U				
2049586	IMOJEVPDR/DILUENT		0	unknown	0	unknown	0		UNKNOWN	SANOFI PASTEUR	JAPANESE ENCEPHALITIS VIRUS							
602456	JAPANESE ENCEPHALITIS VACCINE (LIVE. ATTENUATED) INJECTION 4.0-5.8 LOG PFU	"JAPANESE ENCEPHALITIS VACCINE (LIVE,ATTENUATED)"			5.8		-1		UNKNOWN	GENERIC	JAPANESE ENCEPHALITIS VIRUS							
2040029	JAPANESE ENCEPHLV ATTENUATD /VAC		0	unknown	0	unknown	0		UNKNOWN	GENERIC	JAPANESE ENCEPHALITIS VIRUS							
2045572	JAPANESE ENCEPHVACCINE		0	unknown	0	unknown	0		UNKNOWN	GENERIC	JAPANESE ENCEPHALITIS VIRUS							
2040028	JAPANESE ENCEPHINACTIVATED /VAC		0	unknown	0	unknown	0		UNKNOWN	GENERIC	JAPANESE ENCEPHALITIS VIRUS VACCINE, INACTIVATED							
2045572	JAPANESE ENCEPHVACCINE										JAPANESE ENCEPHALITIS VIRUS VACCINE, INACTIVATED							
2048055	JESPECTPRE-FILL SYR .5ML		0	unknown	0	unknown	0		UNKNOWN	SEQIRUS	JAPANESE ENCEPHALITIS VIRUS VACCINE, INACTIVATED							
16780	POLYTAR LIQUID	POLYTAR LIQUID					65511		OTHERS	GLAXOSMITHKLINE	JUNIPER TAR							
16790	POLYTAR MEDICATED BAR SOAP	POLYTAR MEDICATED BAR					65513		TARS		JUNIPER TAR							
33574	JOINT AND MUSCLE CREAM										KALMIA ANGUSTIFOLIA LEAF EXTRACT							
25265	BIS-PECTIN SUSPENSION	BIS-PECTIN					65004	ALUMINIUM HYDROXIDE/CODEINE/KAOLIN/PECTIN	OTHER ANTIDIARRHEALS	PROBIOTECH	KAOLIN							
