"CONCEPT_CODE"	"CONCEPT_NAME"	"MAPPED_ID"	"MAPPED_NAME"	"PRECEDENCE"						
"stof01903"	"perampanel"	42904177	"perampanel"	1						
"stof00059"	"allergeenextract van 5 grassoorten"	40161976	"perennial rye grass pollen extract"							
"stof01397"	"perindopril arginine"	1373225	"Perindopril"	1						
"stof01398"	"perindopril tert-butylamine"	1373225	"Perindopril"	1						
"stof02012"	"perindopril tosilaat"	1373225	"Perindopril"	1						
"stof01399"	"permethrine"	922868	"Permethrin"	1						
"stof01904"	"pertuzumab"	42801287	"pertuzumab"	1						
"stof00686"	"fenazopyridine hydrochloride"	933724	"Phenazopyridine"	1						
"stof00688"	"fenelzine sulfaat"	733896	"Phenelzine"	1						
"stof00691"	"feniramine maleaat"	933952	"Pheniramine"	1						
"stof00692"	"fenobarbital"	734275	"Phenobarbital"	1						
"stof00701"	"fenprocoumon"	19035344	"Phenprocoumon"	1						
"stof02170"	"fenylbutyraat natrium"	45774908	"phenyl butyrate"	1						
"stof00993"	"L-fenylalanine"	19035577	"Phenylalanine"	1						
"stof00706"	"fenylefrine"	1135766	"Phenylephrine"	1						
"stof00707"	"fenylefrine hydrochloride"	1135766	"Phenylephrine"	1						
"stof00709"	"fenytoïne natrium"	740910	"Phenytoin"	1						
"stof00058"	"allergeenextract van 1 grassoort"	1594456	"Phleum pratense allergenic extract"	1						
"stof00059"	"allergeenextract van 5 grassoorten"	1594456	"Phleum pratense allergenic extract"							
"stof00763"	"folcodine"	19024213	"pholcodine"	1						
"stof02374"	"pibrentasvir"	793844	"pibrentasvir"	1						
"stof01401"	"picosulfaat natrium"	45775584	"picosulfurate"	1						
"stof01403"	"pilocarpine hydrochloride"	945286	"Pilocarpine"	1						
"stof01404"	"pimecrolimus"	915935	"Pimecrolimus"	1						
"stof01405"	"pimozide"	745790	"Pimozide"	1						
"stof01408"	"pioglitazon hydrochloride"	1525215	"pioglitazone"	1						
"stof01410"	"pipamperon hydrochloride"	19093225	"pipamperone"	1						
"stof01412"	"piperacilline natrium"	1746114	"Piperacillin"	1						
"stof01413"	"piperaquine tetrafosfaat"	40799016	"Piperaquine"	1						
"stof01415"	"piracetam"	19046654	"Piracetam"	1						
"stof01416"	"pirfenidon"	45775206	"pirfenidone"	1						
"stof01417"	"piritramide"	19134009	"Pirinitramide"	1						
"stof01418"	"piroxicam"	1146810	"Piroxicam"	1						
"stof01419"	"piroxicam betadex"	1146810	"Piroxicam"	1						
"stof02370"	"pitolisant hydrochloride"	40799031	"Pitolisant"	1						
"stof01423"	"Plantago ovata (zaad)"	42899921	"Plantago ovata seed extract"	1						
"stof01424"	"Plantago ovata (zaadvlies)"	42899921	"Plantago ovata seed extract"	1						
"stof01766"	"totale proteïnen (waaronder fibrinogeen en fibronectine)"	19025693	"plasma protein fraction"	1						
"stof01426"	"plerixafor"	19017581	"Plerixafor"	1						
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163661	"pneumococcal capsular polysaccharide type 1 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163661	"pneumococcal capsular polysaccharide type 1 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163668	"pneumococcal capsular polysaccharide type 10A vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163670	"pneumococcal capsular polysaccharide type 11A vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163672	"pneumococcal capsular polysaccharide type 12F vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163674	"pneumococcal capsular polysaccharide type 14 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163674	"pneumococcal capsular polysaccharide type 14 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163676	"pneumococcal capsular polysaccharide type 15B vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163678	"pneumococcal capsular polysaccharide type 17F vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163680	"pneumococcal capsular polysaccharide type 18C vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163680	"pneumococcal capsular polysaccharide type 18C vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163682	"pneumococcal capsular polysaccharide type 19A vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163684	"pneumococcal capsular polysaccharide type 19F vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163684	"pneumococcal capsular polysaccharide type 19F vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163686	"pneumococcal capsular polysaccharide type 2 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163688	"pneumococcal capsular polysaccharide type 20 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163690	"pneumococcal capsular polysaccharide type 22F vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163692	"pneumococcal capsular polysaccharide type 23F vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163692	"pneumococcal capsular polysaccharide type 23F vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163694	"pneumococcal capsular polysaccharide type 3 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163696	"pneumococcal capsular polysaccharide type 33F vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163698	"pneumococcal capsular polysaccharide type 4 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163698	"pneumococcal capsular polysaccharide type 4 vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163700	"pneumococcal capsular polysaccharide type 5 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163700	"pneumococcal capsular polysaccharide type 5 vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163702	"pneumococcal capsular polysaccharide type 6B vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163702	"pneumococcal capsular polysaccharide type 6B vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163704	"pneumococcal capsular polysaccharide type 7F vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163704	"pneumococcal capsular polysaccharide type 7F vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163706	"pneumococcal capsular polysaccharide type 8 vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163708	"pneumococcal capsular polysaccharide type 9N vaccine"							
"stof01427"	"pneumokokken, 10 types (polysachariden, geconjugeerd)"	40163710	"pneumococcal capsular polysaccharide type 9V vaccine"							
"stof01430"	"pneumokokken, 23 types (polysachariden)"	40163710	"pneumococcal capsular polysaccharide type 9V vaccine"							
"stof01431"	"polidocanol"	40175900	"polidocanol"	1						
"stof01432"	"poliomyelitisvirus types I, II, III (geïnactiveerd)"	523283	"poliovirus vaccine inactivated, type 1 (Mahoney)"							
"stof01432"	"poliomyelitisvirus types I, II, III (geïnactiveerd)"	523365	"poliovirus vaccine inactivated, type 2 (MEF-1)"							
"stof01432"	"poliomyelitisvirus types I, II, III (geïnactiveerd)"	523367	"poliovirus vaccine inactivated, type 3 (Saukett)"							
"stof01077"	"macrogol 3.350"	986417	"POLYETHYLENE GLYCOL 3350"	1						
"stof01078"	"macrogol 4.000"	42899937	"polyethylene glycol 4000"	1						
"stof01434"	"polymyxine B"	948582	"Polymyxin B"	1						
"stof01435"	"polymyxine B sulfaat"	948582	"Polymyxin B"	1						
"stof01436"	"polystyreensulfonaat calcium"	45775570	"polystyrene sulfonate"	1						
"stof01437"	"polystyreensulfonaat natrium"	45775570	"polystyrene sulfonate"	1						
"stof00163"	"bacteriënfiltraat (polyvalent)"	36256130	"Polyvalent bacterial infiltrate"	1						
"stof01905"	"pomalidomide"	43014237	"pomalidomide"	1						
"stof02053"	"ponatinib hydrochloride"	43013182	"ponatinib"	1						
"stof01439"	"posaconazol"	1704139	"posaconazole"	1						
"stof00979"	"waterstofcarbonaat kalium"	19027080	"potassium bicarbonate"	1						
"stof00977"	"kalium chloride"	19049105	"Potassium Chloride"	1						
"stof00387"	"citraat kalium"	976545	"potassium citrate"	1						
"stof00978"	"kalium gluconaat"	19059547	"Potassium gluconate"	1						
"stof02321"	"sulfaat kalium"	19027475	"potassium sulfate"	1						
"stof01440"	"povidon"	950056	"Povidone"	1						
"stof01441"	"povidon-jood"	1750087	"Povidone-Iodine"	1						
"stof01443"	"pramipexol dihydrochloride"	720810	"Pramipexole"	1						
"stof01445"	"pramocaïne hydrochloride"	927478	"pramoxine"	1						
"stof01446"	"pranoprofen"	36256128	"pranoprofen"	1						
"stof01448"	"prasugrel hydrochloride"	40163718	"prasugrel"	1						
"stof01450"	"pravastatine natrium"	1551860	"Pravastatin"	1						
"stof01451"	"prazepam"	19050461	"Prazepam"	1						
"stof01453"	"prazosine hydrochloride"	1350489	"Prazosin"	1						
"stof01455"	"prednisolon acetaat"	1550557	"prednisolone"	1						
"stof01456"	"prednisolon caproaat"	1550557	"prednisolone"	1						
"stof01458"	"pregabaline"	734354	"pregabalin"	1						
"stof01459"	"prilocaïne"	951279	"Prilocaine"	1						
"stof01460"	"prilocaïne hydrochloride"	951279	"Prilocaine"	1						
"stof01461"	"primidon"	751347	"Primidone"	1						
"stof01463"	"procaïne hydrochloride"	751698	"Procaine"	1						
"stof01465"	"procyclidine hydrochloride"	752276	"Procyclidine"	1						
"stof01466"	"progesteron"	1552310	"Progesterone"	1						
"stof01467"	"progesteron (gemicroniseerd)"	1552310	"Progesterone"	1						
"stof01470"	"proguanil hydrochloride"	1792429	"Proguanil"	1						
"stof01474"	"propafenon hydrochloride"	1353256	"Propafenone"	1						
"stof01492"	"proxymetacaïne hydrochloride"	929504	"proparacaine"	1						
"stof01477"	"propiverine hydrochloride"	19077093	"propiverine"	1						
"stof01478"	"propofol"	753626	"Propofol"	1						
"stof01480"	"propranolol hydrochloride"	1353766	"Propranolol"	1						
"stof01481"	"propylthiouracil"	1554072	"Propylthiouracil"	1						
"stof01484"	"protamine sulfaat"	19054242	"Protamine Sulfate (USP)"	1						
"stof01485"	"protease"	36879095	"Protease"	1						
"stof01486"	"proteïne C"	42801108	"Protein C"	1						
"stof01487"	"proteïne S"	44785045	"Protein S"	1						
"stof01490"	"prothipendyl hydrochloride"	19115044	"prothipendyl"	1						
"stof00673"	"factor II"	44507865	"Prothrombin"	1						
"stof01494"	"prucalopride succinaat"	1356018	"prucalopride"	1						
"stof01496"	"pseudo-efedrine hydrochloride"	1154332	"Pseudoephedrine"	1						
"stof01497"	"pseudo-efedrine sulfaat"	1154332	"Pseudoephedrine"	1						
"stof00819"	"tuberculine gezuiverd"	19058274	"Purified Protein Derivative of Tuberculin"	1						
"stof01498"	"pyrazinamide"	1759455	"Pyrazinamide"	1						
"stof01500"	"pyridostigmine bromide"	759740	"Pyridostigmine"	1						
"stof01502"	"pyridoxine hydrochloride"	19005046	"pyridoxine"	1						
"stof01503"	"pyrimethamine"	1760039	"Pyrimethamine"	1						
"stof01505"	"quetiapine fumaraat"	766814	"quetiapine"	1						
"stof01507"	"quinagolide hydrochloride"	19024140	"quinagolide"	1						
"stof01509"	"quinapril hydrochloride"	1331235	"quinapril"	1						
"stof01511"	"rabeprazol natrium"	911735	"rabeprazole"	1						
"stof01512"	"rabiësvirus (geïnactiveerd)"	46234308	"Rabies virus"	1						
"stof01513"	"racecadotril"	19018403	"racecadotril"	1						
"stof01515"	"raloxifeen hydrochloride"	1513103	"Raloxifene"	1						
"stof01517"	"raltegravir kalium"	1712889	"raltegravir"	1						
"stof01518"	"raltitrexed"	19038536	"raltitrexed"	1						
"stof01519"	"ramipril"	1334456	"Ramipril"	1						
"stof02350"	"ramucirumab"	44818489	"ramucirumab"	1						
"stof01520"	"ranibizumab"	19080982	"ranibizumab"	1						
"stof01522"	"ranitidine hydrochloride"	961047	"Ranitidine"	1						
"stof02067"	"rasagiline hemitartraat"	715710	"rasagiline"	1						
"stof01524"	"rasagiline mesilaat"	715710	"rasagiline"	1						
"stof01525"	"rasburicase"	1304565	"Rasburicase"	1						
"stof01526"	"reboxetine"	19084693	"reboxetine"	1						
"stof02024"	"regorafenib"	42903460	"regorafenib"	1						
"stof00929"	"insuline"	1596977	"Regular Insulin, Human"	1						
"stof01528"	"remifentanil hydrochloride"	19016749	"remifentanil"	1						
"stof01529"	"repaglinide"	1516766	"repaglinide"	1						
"stof01537"	"Rheum palmatum (antrachinonderivaten)"	43560642	"Rheum palmatum root extract"	2						
"stof01537"	"Rheum palmatum (antrachinonderivaten)"	44507876	"Rheum palmatum whole extract"	1						
"stof00915"	"immunoglobulinen, anti-Rh(D)"	535714	"Rho(D) Immune Globulin"	1						
"stof01538"	"ribavirine"	1762711	"Ribavirin"	1						
"stof02410"	"ribociclib succinaat"	1592911	"ribociclib"	1						
"stof01539"	"riboflavine"	19062817	"Riboflavin"	1						
"stof01540"	"riboflavine natriumfosfaat"	1592332	"riboflavin 5'-phosphate"	1						
"stof01541"	"rifabutine"	1777417	"Rifabutin"	1						
"stof01542"	"rifampicine"	1763204	"Rifampin"	1						
"stof01543"	"rifamycine natrium"	19136008	"Rifamycins"	1						
"stof01544"	"rifaximine"	1735947	"rifaximin"	1						
"stof01545"	"rilpivirine hydrochloride"	40238930	"Rilpivirine"	1						
"stof01546"	"riluzol"	735951	"Riluzole"	1						
"stof01941"	"riociguat"	44506752	"riociguat"	1						
"stof01549"	"risedronaat natrium"	1516800	"Risedronate"	1						
"stof01550"	"risperidon"	735979	"Risperidone"	1						
"stof01553"	"ritonavir"	1748921	"Ritonavir"	1						
"stof01554"	"rituximab"	1314273	"rituximab"	1						
"stof01555"	"rivaroxaban"	40241331	"rivaroxaban"	1						
"stof01556"	"rivastigmine"	733523	"rivastigmine"	1						
"stof01557"	"rivastigmine waterstoftartraat"	733523	"rivastigmine"	1						
"stof01559"	"rizatriptan benzoaat"	1154077	"rizatriptan"	1						
"stof01561"	"rocuronium bromide"	19003953	"Rocuronium"	1						
"stof01562"	"romiplostim"	19032407	"romiplostim"	1						
"stof01564"	"ropinirol hydrochloride"	713823	"ropinirole"	1						
"stof01566"	"ropivacaïne hydrochloride"	1136487	"ropivacaine"	1						
"stof01566"	"ropivacaïne hydrochloride"	1136487	"ropivacaine"	1						
"stof02111"	"ropivacaïne hydrochloride"	1136487	"ropivacaine"	1						
"stof02111"	"ropivacaïne hydrochloride"	1136487	"ropivacaine"	1						
"stof01570"	"rosuvastatine calcium"	1510813	"rosuvastatin"	1						
"stof01571"	"rotavirus, 1 type (levend verzwakt)"	597056	"ROTAVIRUS VACCINE, LIVE"	1						
"stof01572"	"rotavirus, 5 types (levend verzwakt)"	597056	"ROTAVIRUS VACCINE, LIVE"	1						
"stof01573"	"rotigotine"	786426	"Rotigotine"	1						
"stof01574"	"roxithromycine"	19063874	"Roxithromycin"	1						
"stof01575"	"rubellavirus (levend verzwakt)"	19136026	"Rubella virus vaccine"	1						
"stof01576"	"rufinamide"	19006586	"rufinamide"	1						
"stof01577"	"rupatadine fumaraat"	36879144	"Rupatadine"	1						
"stof02038"	"ruxolitinib fosfaat"	40244464	"ruxolitinib"	1						
"stof01579"	"Saccharomyces boulardii"	991855	"Saccharomyces boulardii"	1						
"stof02160"	"sacubitril"	46275719	"sacubitril"	1						
"stof02056"	"safinamide methaansulfonaat"	1594333	"safinamide"	1						
"stof01583"	"salicylaat choline"	36256129	"salicylate choline"	1						
"stof01582"	"salicylzuur"	964407	"Salicylic Acid"	1						
"stof01586"	"salmeterol xinafoaat"	1137529	"salmeterol"	1						
"stof00270"	"calcitonine (zalm)"	1537655	"salmon calcitonin"	1						
"stof01587"	"Salmonella typhi (polyoside Vi)"	36879164	"Salmonella Typhi Inactivated Antigen"	1						
"stof01590"	"sapropterine dihydrochloride"	19021959	"Sapropterin"	1						
"stof01592"	"saquinavir mesilaat"	1746244	"Saquinavir"	1						
"stof02377"	"sarilumab"	1594587	"sarilumab"	1						
"stof01594"	"saxagliptine hydrochloride"	40166035	"saxagliptin"	1						
"stof01596"	"scopolamine hydrobromide"	965748	"Scopolamine"	1						
"stof02026"	"secukinumab"	45892883	"secukinumab"	1						
"stof01955"	"Rhodiola rosea (droog extract)"	42899769	"Sedum roseum root extract"	1						
"stof01598"	"selegiline hydrochloride"	766209	"Selegiline"	1						
"stof02008"	"selenium (onder vorm van natriumseleniet)"	966282	"Selenium"	2						
"stof01599"	"selenium sulfide"	966282	"Selenium"	2						
"stof01599"	"selenium sulfide"	938061	"selenium sulfide"	1						
"stof02322"	"selexipag"	35604848	"selexipag"	1						
"stof00303"	"Cassia senna (sennoside B)"	19115055	"sennoside B"	1						
"stof01601"	"Serenoa repens (extract)"	36249258	"Serenoa repens whole extract"	1						
"stof01603"	"sertindol"	19050633	"sertindole"	1						
"stof01605"	"sertraline hydrochloride"	739138	"Sertraline"	1						
"stof01607"	"sevelamer carbonaat"	952004	"sevelamer"	1						
"stof01608"	"sevelamer hydrochloride"	952004	"sevelamer"	1						
"stof01610"	"sildenafil citraat"	1316262	"sildenafil"	1						
"stof01612"	"silodosine"	19012925	"silodosin"	1						
"stof02044"	"siltuximab"	44818461	"siltuximab"	1						
"stof01611"	"silibinine"	19024190	"silybin"	1						
"stof01613"	"Silybum marianum (silymarine)"	36879045	"silybum marianum fruit ferm extract"	1						
"stof01613"	"Silybum marianum (silymarine)"	42904211	"silybum marianum seed oil"	2						
"stof01614"	"simeticon"	966991	"Simethicone"	1						
"stof01615"	"simvastatine"	1539403	"Simvastatin"	1						
"stof01616"	"sirolimus"	19034726	"Sirolimus"	1						
"stof01617"	"Sisymbrium officinale (droog extract)"	42903802	"Sisymbrium officianale whole extract"	1						
"stof01619"	"sitagliptine fosfaat"	1580747	"sitagliptin"	1						
"stof00128"	"ascorbaat natrium"	901318	"Sodium Ascorbate"	1						
"stof02002"	"natrium waterstofcarbonaat"	939506	"Sodium Bicarbonate"	1						
"stof01248"	"waterstofcarbonaat natrium"	939506	"Sodium Bicarbonate"	1						
"stof02005"	"chloride natrium"	967823	"Sodium Chloride"	1						
"stof01243"	"natrium chloride"	967823	"Sodium Chloride"	1						
"stof00388"	"citraat natrium"	977968	"sodium citrate"	1						
"stof01245"	"fluoride natrium"	19069022	"Sodium Fluoride"	1						
"stof01333"	"oxybaat natrium"	36879243	"Sodium hydroxybutyrate"	1						
"stof01018"	"laurylsulfoacetaat natrium"	19014215	"SODIUM LAURYL SULFOACETATE"	1						
"stof00533"	"fosfaat dinatrium"	991710	"Sodium Phosphate, Dibasic"	1						
"stof02425"	"fosfaat dinatrium"	991710	"Sodium Phosphate, Dibasic"	1						
"stof01203"	"fosfaat mononatrium"	990499	"Sodium Phosphate, Monobasic"	1						
"stof02008"	"selenium (onder vorm van natriumseleniet)"	40171076	"sodium selenate"	1						
"stof01247"	"natrium sulfaat"	939976	"sodium sulfate"	1						
"stof02319"	"sulfaat natrium"	939976	"sodium sulfate"	1						
"stof01913"	"sofosbuvir"	44785094	"sofosbuvir"	1						
"stof01621"	"solifenacine succinaat"	916005	"Solifenacin"	1						
"stof01623"	"somatoreline acetaat"	19056701	"Somatorelin"	1						
"stof01624"	"somatostatine"	19136066	"Somatostatin"	1						
"stof01625"	"somatostatine acetaat"	19136066	"Somatostatin"	1						
"stof01626"	"somatropine"	1584910	"Somatropin"	1						
"stof01628"	"sorafenib tosylaat"	1363387	"sorafenib"	1						
"stof01629"	"sorbitol"	970011	"Sorbitol"	1						
"stof01631"	"sotalol hydrochloride"	1370109	"Sotalol"	1						
"stof01634"	"spiramycine"	19070251	"Spiramycin"	1						
"stof01635"	"spironolacton"	970250	"Spironolactone"	1						
"stof01945"	"bacteriënlysaat (H. influenzae, D. pneumoniae, K. pneumoniae, K. ozaenae, S. aureus, S. pyogenes, S. viridans, N. catarrhalis)"	42900111	"Staphylococcus aureus"							
"stof01638"	"stiripentol"	35200286	"stiripentol"	1						
"stof01945"	"bacteriënlysaat (H. influenzae, D. pneumoniae, K. pneumoniae, K. ozaenae, S. aureus, S. pyogenes, S. viridans, N. catarrhalis)"	43012408	"Streptococcus pneumoniae"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	40174004	"Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	528986	"Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	528988	"Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	40174011	"Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	528990	"Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	529042	"Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	40174015	"Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	529044	"Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	40174018	"Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	40174020	"Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	529046	"Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	40174023	"Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01428"	"pneumokokken, 13 types (polysachariden, geconjugeerd)"	529072	"Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine"							
"stof01945"	"bacteriënlysaat (H. influenzae, D. pneumoniae, K. pneumoniae, K. ozaenae, S. aureus, S. pyogenes, S. viridans, N. catarrhalis)"	42900203	"Streptococcus pyogenes"							
"stof01945"	"bacteriënlysaat (H. influenzae, D. pneumoniae, K. pneumoniae, K. ozaenae, S. aureus, S. pyogenes, S. viridans, N. catarrhalis)"	43012410	"Streptococcus Viridans Group"							
"stof01663"	"suxamethonium chloride"	836208	"Succinylcholine"	1						
"stof02028"	"ijzer(III) (onder vorm van sucroferri-oxyhydroxide)"	44785066	"sucroferric oxyhydroxide"	1						
"stof01642"	"sufentanil citraat"	19078219	"Sufentanil"	1						
"stof01644"	"sugammadex natrium"	35604506	"Sugammadex"	1						
"stof01646"	"sulconazol nitraat"	940535	"sulconazole"	1						
"stof01648"	"sulfacetamide natrium"	1036252	"Sulfacetamide"	1						
"stof01650"	"sulfadiazine zilver"	1836391	"Sulfadiazine"	1						
"stof01651"	"sulfamethoxazol"	1836430	"Sulfamethoxazole"	1						
"stof01652"	"sulfanilamide"	1036475	"Sulfanilamide"	1						
"stof01654"	"sulfasalazine"	964339	"Sulfasalazine"	1						
"stof01656"	"sulpiride"	19136626	"Sulpiride"	1						
"stof01657"	"sumatriptan"	1140643	"Sumatriptan"	1						
"stof01658"	"sumatriptan succinaat"	1140643	"Sumatriptan"	1						
"stof01660"	"sunitinib malaat"	1336539	"sunitinib"	1						
"stof00059"	"allergeenextract van 5 grassoorten"	40162087	"sweet vernal grass pollen extract"							
"stof01664"	"Symphytum officinale (vloeibaar ethanolisch extract)"	44814448	"Symphytum officinale whole extract"	1						
"stof01665"	"tacalcitol"	19008361	"Tacalcitol"	1						
"stof02116"	"tacrolimus"	950637	"Tacrolimus"	1						
"stof02116"	"tacrolimus"	950637	"Tacrolimus"	1						
"stof01666"	"tacrolimus"	950637	"Tacrolimus"	1						
"stof01666"	"tacrolimus"	950637	"Tacrolimus"	1						
"stof01667"	"tadalafil"	1336926	"tadalafil"	1						
"stof01668"	"tafamidis meglumine"	45774701	"tafamidis"	1						
"stof01669"	"tafluprost"	42709325	"tafluprost"	1						
"stof01671"	"tamoxifen citraat"	1436678	"Tamoxifen"	1						
"stof01673"	"tamsulosine hydrochloride"	924566	"tamsulosin"	1						
"stof01950"	"tapentadol hydrochloride"	19026459	"tapentadol"	1						
"stof01676"	"tazobactam natrium"	1741122	"tazobactam"	1						
"stof01677"	"tegafur"	19056756	"Tegafur"	1						
"stof01678"	"teicoplanine"	19078399	"Teicoplanin"	1						
"stof01681"	"telmisartan"	1317640	"telmisartan"	1						
"stof01683"	"temocilline dinatrium"	19100438	"temocillin"	1						
"stof01685"	"temozolomide"	1341149	"temozolomide"	1						
"stof01686"	"temsirolimus"	19092845	"temsirolimus"	1						
"stof01687"	"tenecteplase"	19098548	"Tenecteplase"	1						
"stof02172"	"tenofovir alafenamide (onder de vorm van fumaraat)"	19011093	"Tenofovir"	2						
"stof01689"	"tenofovir disoproxil"	19011093	"Tenofovir"	2						
"stof02171"	"tenofovir disoproxil (onder de vorm van fumaraat)"	19011093	"Tenofovir"	2						
"stof02395"	"tenofovir disoproxil (onder de vorm van maleaat)"	19011093	"Tenofovir"	2						
"stof02172"	"tenofovir alafenamide (onder de vorm van fumaraat)"	35605546	"tenofovir alafenamide"	1						
"stof01689"	"tenofovir disoproxil"	1710281	"tenofovir disoproxil"	1						
"stof02171"	"tenofovir disoproxil (onder de vorm van fumaraat)"	1710281	"tenofovir disoproxil"	1						
"stof02395"	"tenofovir disoproxil (onder de vorm van maleaat)"	1710281	"tenofovir disoproxil"	1						
"stof01690"	"tenoxicam"	19041220	"tenoxicam"	1						
"stof01692"	"terazosine hydrochloride"	1341238	"Terazosin"	1						
"stof01693"	"terbinafine"	1741309	"terbinafine"	1						
"stof01694"	"terbinafine hydrochloride"	1741309	"terbinafine"	1						
"stof01942"	"teriflunomide"	42900584	"teriflunomide"	1						
"stof01695"	"teriparatide"	1521987	"Teriparatide"	1						
"stof01697"	"terlipressine acetaat"	19119253	"terlipressin"	1						
"stof01700"	"testosteron"	1636780	"Testosterone"	1						
"stof01701"	"testosteron decanoaat"	1636780	"Testosterone"	1						
"stof01702"	"testosteron fenylpropionaat"	1636780	"Testosterone"	1						
"stof01703"	"testosteron isocaproaat"	1636780	"Testosterone"	1						
"stof01704"	"testosteron propionaat"	1636780	"Testosterone"	1						
"stof01705"	"testosteron undecanoaat"	1636780	"Testosterone"	1						
"stof01702"	"testosteron fenylpropionaat"	19041536	"testosterone 17-phenylpropionate"	2						
"stof01706"	"tetanus-anatoxine"	529411	"tetanus toxoid vaccine, inactivated"	1						
"stof01915"	"tetrabenazine"	836877	"Tetrabenazine"	1						
"stof01707"	"tetracaïne"	1036884	"Tetracaine"	1						
"stof01708"	"tetracaïne hydrochloride"	1036884	"Tetracaine"	1						
"stof01957"	"tetracycline hydrochloride"	1836948	"Tetracycline"	1						
"stof02051"	"delta-9-tetrahydrocannabinol"	1037005	"Tetrahydrocannabinol"	1						
"stof01712"	"tetryzoline hydrochloride"	941577	"tetrahydrozoline"	1						
"stof01713"	"thalidomide"	19137042	"Thalidomide"	1						
