concept_code,note
S81,"open wound of ankle and foot (S91.-)"
S81,"traumatic amputation of lower leg (S88.-)"
S82.3,"medial malleolus (S82.5)"
S82.4,"lateral malleolus (S82.6)"
S82.7,"fractures of both tibia and fibula lower end (S82.3)"
S82.7,"fractures of both tibia and fibula shafts (S82.2)"
S82.7,"fractures of both tibia and fibula upper end (S82.1)"
S83,"derangement of knee, internal (M23.-)"
S83,"derangement of patella (M22.0-M22.3)"
S83,"dislocation of knee old (M24.3)"
S83,"dislocation of knee pathological (M24.3)"
S83,"dislocation of knee recurrent (M24.4)"
S83.2,"old bucket-handle tear (M23.2)"
S83.6,"sprain of patellar ligament (S76.1)"
S84,"injury of nerves at ankle and foot level (S94.-)"
S85,"injury of blood vessels at ankle and foot level (S95.-)"
S86,"injury of muscle and tendon at or below ankle (S96.-)"
S86,"injury of patellar ligament (tendon) (S76.1)"
S87,"crushing injury of ankle and foot (S97.-)"
S88,"traumatic amputation of ankle and foot (S98.-)"
S88,"traumatic amputation of leg, level unspecified (T13.6)"
S89,"other and unspecified injuries of ankle and foot (S99.-)"
S91,"traumatic amputation of ankle and foot (S98.-)"
S93.4,"injury of Achilles tendon (S86.0)"
S95,"injury of posterior tibial artery and vein (S85.-)"
S96,"injury of Achilles tendon (S86.0)"
T00.0,"with involvement of other body region(s) (T00.8)"
T00.1,"with involvement of other body region(s) (T00.8)"
T00.2,"with involvement of lower limb(s) (T00.6)"
T00.2,"with involvement of thorax, abdomen, lower back and pelvis (T00.8)"
T00.3,"with involvement of thorax, abdomen, lower back and pelvis (T00.8)"
T00.3,"with involvement of upper limb(s) (T00.6)"
T00.6,"with involvement of thorax, abdomen, lower back and pelvis (T00.8)"
T01,"traumatic amputations involving multiple body regions (T05.-)"
T01.0,"with involvement of other body region(s) (T01.8)"
T01.1,"with involvement of other body region(s) (T01.8)"
T01.2,"with involvement of lower limb(s) (T01.6)"
T01.2,"with involvement of thorax, abdomen, lower back and pelvis (T01.8)"
T01.3,"with involvement of thorax, abdomen, lower back and pelvis (T01.8)"
T01.3,"with involvement of upper limb(s) (T01.6)"
T01.6,"with involvement of thorax, abdomen, lower back and pelvis (T01.8)"
The,"with involvement of other body region(s) (T02.8)"
T02.1,"when combined with fractures of limb(s) (T02.7)"
T02.1,"when combined with fractures of other body region(s) (T02.8)"
T02.2,"when combined with fractures of lower limb(s) (T02.6)"
T02.2,"when combined with fractures of other upper limb (T02.4)"
T02.2,"when combined with fractures of thorax, lower back and pelvis (T02.7)"
T02.3,"when combined with fractures of other lower limb (T02.5)"
T02.3,"when combined with fractures of thorax, lower back and pelvis (T02.7)"
T02.3,"when combined with fractures of upper limb(s) (T02.6)"
T02.4,"when combined with fractures of lower limb(s) (T02.6)"
T02.4,"when combined with fractures of thorax, lower back and pelvis (T02.7)"
T02.5,"when combined with fractures of thorax, lower back and pelvis (T02.7)"
T02.5,"when combined with fractures of upper limb(s) (T02.6)"
T02.6,"when combined with fractures of thorax, lower back and pelvis (T02.7)"
T03.0,"when combined with dislocations, sprains and strains of other body region(s) (T03.8)"
T03.1,"when combined with dislocations, sprains and strains of other body region(s) (T03.8)"
T03.2,"when combined with dislocations, sprains and strains of lower limb(s) (T03.4)"
T03.2,"when combined with dislocations, sprains and strains of thorax, lower back and pelvis (T03.8)"
T03.3,"when combined with dislocations, sprains and strains of thorax, lower back and pelvis (T03.8)"
T03.3,"when combined with dislocations, sprains and strains of upper limb(s) (T03.4)"
T03.4,"when combined with dislocations, sprains and strains of thorax, lower back and pelvis (T03.8)"
T04.0,"with involvement of other body region(s) (T04.8)"
T04.1,"with involvement of limbs (T04.7)"
T04.1,"with involvement of other body regions (T04.8)"
T04.2,"with involvement of lower limb(s) (T04.4)"
T04.2,"with involvement of thorax, abdomen, lower back and pelvis (T04.7)"
T04.3,"with involvement of thorax, abdomen, lower back and pelvis (T04.7)"
T04.3,"with involvement of upper limb(s) (T04.4)"
T04.4,"with involvement of thorax, abdomen, lower back and pelvis (T04.7)"
T05,"decapitation (S18)"
T05,"open wounds involving multiple body regions (T01.-)"
T05,"traumatic amputation of arm NOS (T11.6)"
T05,"traumatic amputation of leg NOS (T13.6)"
T05,"traumatic amputation of trunk NOS (T09.6)"
T06.2,"with spinal cord involvement (T06.0-T06.1)"
T07,"injury NOS (T14.9)"
,"burns and corrosions (T20-T32)"
,"frostbite (T33-T35)"
,"injuries involving multiple body regions (T00-T07)"
,"insect bite or sting, venomous (T63.4)"
T09,"crushing injury of trunk NOS (T04.1)"
T09,"multiple injuries of trunk (T00-T06)"
T09,"transection of trunk (T05.8)"
T11,"crushing injury of upper limb NOS (T04.2)"
T11,"fracture of upper limb, level unspecified (T10)"
T11,"injuries involving multiple body regions (T00-T06)"
T13,"crushing injury of lower limb NOS (T04.3)"
T13,"fracture of lower limb, level unspecified (T12)"
T13,"injuries involving multiple body regions (T00-T06)"
T14,"injuries involving multiple body regions (T00-T07)"
T14.0,"multiple superficial injuries NOS (T00.9)"
T14.1,"multiple open wounds NOS (T01.9)"
T14.1,"multiple traumatic amputations NOS (T05.9)"
T14.1,"traumatic amputation NOS (T14.7)"
T14.3,"multiple dislocations, sprains and strains NOS (T03.9)"
T14.4,"multiple injuries of nerves NOS (T06.2)"
T14.5,"multiple injuries of blood vessels NOS (T06.3)"
T14.6,"multiple injuries of tendons and muscles NOS (T06.4)"
T14.7,"multiple crushing injuries NOS (T04.9)"
T14.7,"multiple traumatic amputations NOS (T05.9)"
T14.9,"multiple injuries NOS (T07)"
,"foreign body accidentally left in operation wound (T81.5)"
,"foreign body in puncture wound - see open wound by body region"
,"foreign body residual, in soft tissue (M79.5)"
,"splinter, without major open wound - see superficial injury by body region"
T15,"foreign body in penetrating wound of orbit and eyeball (S05.4-S05.5)"
T15,"&nbsp;&nbsp;&middot; retained (old) (H05.5, H44.6-H44.7)"
T15,"retained foreign body in eyelid (H02.8)"
T18,"foreign body in pharynx (T17.2)"
T19,"contraceptive device (intrauterine)(vaginal) mechanical complication of (T83.3)"
T19,"contraceptive device (intrauterine)(vaginal) presence of (Z97.5)"
T20,"burn and corrosion (of) confined to eye and adnexa (T26.-)"
T20,"burn and corrosion (of) mouth and pharynx (T28.-)"
T21,"burn and corrosion of axilla (T22.-)"
T21,"burn and corrosion of scapular region (T22.-)"
T22,"burn and corrosion of interscapular region (T21.-)"
T22,"burn and corrosion of wrist and hand alone (T23.-)"
T24,"burn and corrosion of ankle and foot alone (T25.-)"
T27.1,"blast injury syndrome (T70.8)"
T30,"burn and corrosion with statement of the extent of body surface involved (T31-T32)"
T33,"superficial frostbite involving multiple body regions (T35.0)"
T33.4,"superficial frostbite of wrist and hand alone (T33.5)"
T33.7,"superficial frostbite of ankle and foot alone (T33.8)"
T34,"frostbite with tissue necrosis involving multiple body regions (T35.1)"
T34.4,"frostbite with tissue necrosis of wrist and hand alone (T34.5)"
T34.7,"frostbite with tissue necrosis of ankle and foot alone (T34.8)"
T36,"antibiotics antineoplastic (T45.1)"
T36,"antibiotics locally applied NEC (T49.0)"
T36,"&nbsp;&nbsp;&middot; ear, nose and throat (T49.6)"
T36,"&nbsp;&nbsp;&middot; eye (T49.5)"
T37,"anti-infectives locally applied NEC (T49.0)"
T37,"&nbsp;&nbsp;&middot; ear, nose and throat (T49.6)"
T37,"&nbsp;&nbsp;&middot; eye (T49.5)"
T37.1,"rifamycins (T36.6)"
T37.1,"streptomycin (T36.5)"
T37.2,"hydroxyquinoline derivatives (T37.8)"
T37.5,"amantadine (T42.8)"
T37.5,"cytarabine (T45.1)"
T37.8,"antimalarial drugs (T37.2)"
T38,"mineralocorticoids and their antagonists (T50.0)"
T38,"oxytocic hormones (T48.0)"
T38,"parathyroid hormones and derivatives (T50.9)"
T38.0,"glucocorticoids, topically used (T49.-)"
T39.4,"glucocorticoids (T38.0)"
T39.4,"salicylates (T39.0)"
T40,"drug dependence and related mental and behavioural disorders due to psychoactive substance use (F10-F19)"
T41,"benzodiazepines (T42.4)"
T41,"cocaine (T40.5)"
T41,"opioids (T40.0-T40.2)"
T41.0,"oxygen (T41.5)"
T42,"drug dependence and related mental and behavioural disorders due to psychoactive substance use (F10-F19)"
T42.3,"thiobarbiturates (T41.1)"
T42.6,"carbamazepine (T42.1)"
T43,"appetite depressants (T50.5)"
T43,"barbiturates (T42.3)"
T43,"benzodiazepines (T42.4)"
T43,"drug dependence and related mental and behavioural disorders due to psychoactive substance use (F10-F19)"
T43,"methaqualone (T42.6)"
T43,"psychodysleptics [hallucinogens] (T40.7-T40.9)"
T43.5,"rauwolfia (T46.5)"
T43.6,"cocaine (T40.5)"
T44.5,"salbutamol (T48.6)"
T44.6,"ergot alkaloids (T48.0)"
T44.8,"clonidine (T46.5)"
T44.8,"guanethidine (T46.5)"
T45.0,"phenothiazine-based neuroleptics (T43.3)"
T45.1,"tamoxifen (T38.6)"
T45.2,"nicotinic acid (derivatives) (T46.7)"
T45.2,"vitamin K (T45.7)"
T45.8,"immunoglobulin (T50.9)"
T45.8,"iron (T45.4)"
T46,"metaraminol (T44.4)"
T46.2,"beta-adrenoreceptor antagonists (T44.7)"
T46.3,"beta-adrenoreceptor antagonists (T44.7)"
T46.3,"calcium-channel blockers (T46.1)"
T46.5,"beta-adrenoreceptor antagonists (T44.7)"
T46.5,"calcium-channel blockers (T46.1)"
T46.5,"diuretics (T50.0-T50.2)"
T46.7,"papaverine (T44.3)"
T47.6,"systemic antibiotics and other anti-infectives (T36-T37)"
T48.0,"estrogens, progestogens and antagonists (T38.4-T38.6)"
T48.6,"beta-adrenoreceptor agonists (T44.5)"
T48.6,"anterior pituitary [adenohypophyseal] hormones (T38.8)"
T51.0,"acute alcohol intoxication or "hangover" effects (F10.0)"
T51.0,"drunkenness (F10.0)"
T51.0,"pathological alcohol intoxication (F10.0)"
T52,"halogen derivatives of aliphatic and aromatic hydrocarbons (T53.-)"
T52.1,"homologues of benzene (T52.2)"
T52.1,"nitroderivatives and aminoderivatives of benzene and its homologues (T65.3)"
T56,"arsenic and its compounds (T57.0)"
T56,"manganese and its compounds (T57.2)"
T56,"thallium (T60.4)"
T57.1,"organophosphate insecticides (T60.0)"
T59,"chlorofluorocarbons (T53.5)"
T60.1,"chlorinated hydrocarbons (T53.-)"
T60.4,"strychnine and its salts (T65.1)"
T61,"allergic reaction to food, such as anaphylactic shock due to adverse food reaction (T78.0)"
T61,"allergic reaction to food, such as dermatitis (L23.6, L25.4, L27.2)"
T61,"allergic reaction to food, such as gastroenteritis (noninfective) (K52.-)"
T61,"bacterial foodborne intoxications (A05.-)"
T61,"toxic effect of food contaminants, such as aflatoxin and other mycotoxins (T64)"
T61,"toxic effect of food contaminants, such as cyanides (T65.0)"
T61,"toxic effect of food contaminants, such as hydrogen cyanide (T57.3)"
T61,"toxic effect of food contaminants, such as mercury (T56.1)"
T62,"allergic reaction to food, such as anaphylactic shock due to adverse food reaction (T78.0)"
T62,"allergic reaction to food, such as dermatitis (L23.6, L25.4, L27.2)"
T62,"allergic reaction to food, such as gastroenteritis (noninfective) (K52.-)"
T62,"bacterial foodborne intoxications (A05.-)"
T62,"toxic effect of food contaminants, such as aflatoxin and other mycotoxins (T64)"
T62,"toxic effect of food contaminants, such as cyanides (T65.0)"
T62,"toxic effect of food contaminants, such as hydrogen cyanide (T57.3)"
T62,"toxic effect of food contaminants, such as mercury (T56.1)"
T63.5,"poisoning by ingestion of fish (T61.0-T61.2)"
T63.6,"poisoning by ingestion of shellfish (T61.2)"
T63.6,"sea-snake venom (T63.0)"
T65.0,"hydrogen cyanide (T57.3)"
T66,"specified adverse effects of radiation, such as burns (T20-T31)"
T66,"specified adverse effects of radiation, such as leukaemia (C91-C95)"
T66,"&nbsp;&nbsp;&middot; gastroenteritis and colitis (K52.0)"
T66,"&nbsp;&nbsp;&middot; pneumonitis (J70.0)"
T66,"&nbsp;&nbsp;&middot; related disorders of the skin and subcutaneous tissue (L55-L59)"
T66,"&nbsp;&nbsp;&middot; related disorders of the skin and subcutaneous tissue sunburn (L55.-)"
T67,"burns (T20-T31)"
T67,"erythema [dermatitis] ab igne (L59.0)"
T67,"malignant hyperthermia due to anaesthesia (T88.3)"
T67,"radiation-related disorders of the skin and subcutaneous tissue (L55-L59)"
T67,"sunburn (L55.-)"
T67,"sweat disorders due to heat (L74-L75)"
T67.3,"heat exhaustion due to salt depletion (T67.4)"
T68,"frostbite (T33-T35)"
T68,"hypothermia (of) following anaesthesia (T88.5)"
T68,"hypothermia (of) newborn (P80.-)"
T68,"hypothermia (of) not associated with low environmental temperature (R68.0)"
T69,"frostbite (T33-T35)"
T70.2,"polycythaemia due to high altitude (D75.1)"
T71,"anoxia due to high altitude (T70.2)"
T71,"asphyxia from carbon monoxide (T58)"
T71,"asphyxia from inhalation of food or foreign body (T17.-)"
T71,"asphyxia from other gases, fumes and vapours (T59.-)"
T71,"respiratory distress (syndrome) in adult (J80)"
T71,"respiratory distress (syndrome) in newborn (P22.-)"
T75,"adverse effects NEC (T78.-)"
T75,"burns (electric) (T20-T31)"
T78,"complications of surgical and medical care NEC (T80-T88)"
T78.1,"bacterial foodborne intoxications (A05.-)"
T78.1,"dermatitis due to food (L27.2)"
T78.1,"dermatitis due to food in contact with the skin (L23.6, L24.6, L25.4)"
T78.2,"anaphylactic shock due to adverse effect of correct medicinal substance properly administered (T88.6)"
T78.2,"anaphylactic shock due to adverse food reaction (T78.0)"
T78.2,"anaphylactic shock due to serum (T80.5)"
T78.3,"urticaria (L50.-)"
T78.3,"urticaria serum (T80.6)"
T78.4,"allergic reaction NOS to correct medicinal substance properly administered (T88.7)"
T78.4,"specified types of allergic reaction such as allergic gastroenteritis and colitis (K52.2)"
T78.4,"specified types of allergic reaction such as dermatitis (L23-L25, L27.-)"
T78.4,"specified types of allergic reaction such as hay fever (J30.1)"
T78.9,"adverse effect of surgical and medical care NOS (T88.9)"
T79,"complications of surgical and medical care NEC (T80-T88)"
T79,"respiratory distress syndrome of adult (J80)"
T79,"respiratory distress syndrome of newborn (P22.0)"
T79,"when occurring during or following medical procedures (T80-T88)"
T79.0,"air embolism complicating abortion or ectopic or molar pregnancy (O00-O07, O08.2)"
T79.0,"air embolism complicating pregnancy, childbirth and the puerperium (O88.0)"
T79.1,"fat embolism complicating abortion or ectopic or molar pregnancy (O00-O07, O08.2)"
T79.1,"fat embolism complicating pregnancy, childbirth and the puerperium (O88.8)"
T79.4,"shock anaesthetic (T88.2)"
T79.4,"&nbsp;&nbsp;&middot; NOS (T78.2)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; adverse food reaction (T78.0)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; correct medicinal substance properly administered (T88.6)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum (T80.5)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum complicating abortion or ectopic or molar pregnancy (O00-O07, O08.3)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum electric (T75.4)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum lightning (T75.0)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum nontraumatic NEC (R57.-)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum obstetric (O75.1)"
T79.4,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum postoperative (T81.1)"
T79.6,"anterior tibial syndrome (M76.8)"
T79.7,"emphysema (subcutaneous) resulting from a procedure (T81.8)"
T80,"bone-marrow transplant rejection (T86.0)"
T80.1,"the listed conditions when specified as due to prosthetic devices, implants and grafts (T82.8, T83.8, T84.8, T85.8)"
T80.1,"the listed conditions when specified as postprocedural (T81.7)"
T80.2,"the listed conditions when specified as due to prosthetic devices, implants and grafts (T82.6-T82.7, T83.5-T83.6, T84.5-T84.7, T85.7)"
T80.2,"the listed conditions when specified as postprocedural (T81.4)"
T80.5,"shock allergic NOS (T78.2)"
T80.5,"&nbsp;&nbsp;&middot; NOS (T78.2)"
T80.5,"&nbsp;&nbsp;&middot; due to adverse effect of correct medicinal substance properly administered (T88.6)"
T80.6,"serum hepatitis (B16.-)"
T81,"adverse effect of drug NOS (T88.7)"
T81,"complication following immunization (T88.0-T88.1)"
T81,"complication following infusion, transfusion and therapeutic injection (T80.-)"
T81,"specified complications classified elsewhere, such as complications of prosthetic devices, implants and grafts (T82-T85)"
T81,"specified complications classified elsewhere, such as dermatitis due to drugs and medicaments (L23.3, L24.4, L25.1, L27.0-L27.1)"
T81,"specified complications classified elsewhere, such as poisoning and toxic effects of drugs and chemicals (T36-T65)"
T81.0,"haematoma of obstetric wound (O90.2)"
T81.0,"haemorrhage due to prosthetic devices, implants and grafts (T82.8, T83.8, T84.8, T85.8)"
T81.1,"shock anaesthetic (T88.2)"
T81.1,"&nbsp;&nbsp;&middot; NOS (T78.2)"
T81.1,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; correct medicinal substance properly administered (T88.6)"
T81.1,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum (T80.5)"
T81.1,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum electric (T75.4)"
T81.1,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum following abortion or ectopic or molar pregnancy (O00-O07, O08.3)"
T81.1,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum obstetric (O75.1)"
T81.1,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; serum traumatic (T79.4)"
T81.2,"damage from instruments during delivery (O70-O71)"
T81.2,"perforation, puncture or laceration caused by device or implant intentionally left in operation wound (T82-T85)"
T81.2,"specified complications classified elsewhere, such as broad ligament laceration syndrome [Allen-Masters] (N83.8)"
T81.3,"disruption of caesarean-section wound (O90.0)"
T81.3,"disruption of perineal obstetric wound (O90.1)"
T81.4,"infection due to infusion, transfusion and therapeutic injection (T80.2)"
T81.4,"infection due to prosthetic devices, implants and grafts (T82.6-T82.7, T83.5-T83.6, T84.5-T84.7, T85.7)"
T81.4,"obstetric surgical wound infection (O86.0)"
T81.5,"obstruction or perforation due to prosthetic devices and implants intentionally left in body (T82.0-T82.5, T83.0-T83.4, T84.0-T84.4, T85.0-T85.6)"
T81.7,"&nbsp;&nbsp;&middot; abortion or ectopic or molar pregnancy (O00-O07, O08.2)"
T81.7,"&nbsp;&nbsp;&middot; pregnancy, childbirth and the puerperium (O88.-)"
T81.7,"&nbsp;&nbsp;&middot; pregnancy, childbirth and the puerperium due to prosthetic devices, implants and grafts (T82.8, T83.8, T84.8, T85.8)"
T81.7,"&nbsp;&nbsp;&middot; pregnancy, childbirth and the puerperium following infusion, transfusion and therapeutic injection (T80.0)"
T81.7,"&nbsp;&nbsp;&middot; pregnancy, childbirth and the puerperium traumatic (T79.0)"
T81.8,"hypothermia following anaesthesia (T88.5)"
T81.8,"malignant hyperthermia due to anaesthesia (T88.3)"
T82,"failure and rejection of transplanted organs and tissues (T86.-)"
T82.4,"mechanical complication of intraperitoneal dialysis catheter (T85.6)"
T82.5,"mechanical complication of epidural and subdural infusion catheter (T85.6)"
T83,"failure and rejection of transplanted organs and tissues (T86.-)"
T84,"failure and rejection of transplanted organs and tissues (T86.-)"
T84,"fracture of bone following insertion of orthopaedic implant, joint prosthesis or bone plate (M96.6)"
T85,"failure and rejection of transplanted organs and tissues (T86.-)"
T85.6,"mechanical complication of permanent (wire) suture used in bone repair (T84.1-T84.2)"
T86.2,"complication of artificial heart device (T82.5)"
T86.2,"complication of heart-lung transplant (T86.3)"
T87.6,"phantom limb syndrome (G54.6-G54.7)"
T88,"accidental puncture or laceration during a procedure (T81.2)"
T88,"complications following infusion, transfusion and therapeutic injection (T80.-)"
T88,"complications following procedure NEC (T81.-)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; labour and delivery (O74.-)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; pregnancy (O29.-)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; puerperium (O89.-)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; puerperium devices, implants and grafts (T82-T85)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; puerperium obstetric surgery and procedures (O75.4)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; puerperium dermatitis due to drugs and medicaments (L23.3, L24.4, L25.1, L27.0-L27.1)"
T88,"&nbsp;&nbsp;&nbsp;&nbsp;&middot; puerperium poisoning and toxic effects of drugs and chemicals (T36-T65)"
T88.1,"anaphylactic shock due to serum (T80.5)"
T88.1,"other serum reactions (T80.6)"
T88.1,"postimmunization arthropathy (M02.2)"
T88.1,"postimmunization encephalitis (G04.0)"
T88.2,"complications of anaesthesia (in) from overdose or wrong substance given (T36-T50)"
T88.2,"complications of anaesthesia (in) labour and delivery (O74.-)"
T88.2,"complications of anaesthesia (in) pregnancy (O29.-)"
T88.2,"complications of anaesthesia (in) puerperium (O89.-)"
T88.2,"postoperative shock NOS (T81.1)"
T88.6,"anaphylactic shock due to serum (T80.5)"
T88.7,"specified adverse effects of drugs and medicaments (A00-R99, T80-T88.6, T88.8)"
T88.9,"adverse effect NOS (T78.9)"
V10,"collision with animal-drawn vehicle or animal being ridden (V16.-)"
V20,"collision with animal-drawn vehicle or animal being ridden (V26.-)"
V30,"collision with animal-drawn vehicle or animal being ridden (V36.-)"
V40,"collision with animal-drawn vehicle or animal being ridden (V46.-)"
V50,"collision with animal-drawn vehicle or animal being ridden (V56.-)"
V60,"collision with animal-drawn vehicle or animal being ridden (V66.-)"
V70,"collision with animal-drawn vehicle or animal being ridden (V76.-)"
V80.1,"collision with animal-drawn vehicle or animal being ridden (V80.7)"
V81.5,"&nbsp;&nbsp;&middot; with antecedent collision (V81.0-V81.3)"
V81.5,"&nbsp;&nbsp;&middot; without antecedent collision (V81.7)"
V81.5,"&nbsp;&nbsp;&middot; without antecedent collision while boarding or alighting (V81.4)"
V81.6,"&nbsp;&nbsp;&middot; with antecedent collision (V81.0-V81.3)"
V81.6,"&nbsp;&nbsp;&middot; without antecedent collision (V81.7)"
V81.6,"&nbsp;&nbsp;&middot; without antecedent collision while boarding or alighting (V81.4)"
V81.8,"derailment with antecedent collision (V81.0-V81.3)"
V81.8,"derailment without antecedent collision (V81.7)"
V82.3,"collision with animal-drawn vehicle or animal being ridden (V82.8)"
V82.5,"fall while boarding or alighting (V82.4)"
V82.5,"fall with antecedent collision (V82.0-V82.3)"
V82.6,"fall while boarding or alighting (V82.4)"
V82.6,"fall with antecedent collision (V82.0-V82.3)"
V83,"vehicle in stationary use or maintenance (W31.-)"
V84,"vehicle in stationary use or maintenance (W30.-)"
V85,"vehicle in stationary use or maintenance (W31.-)"
V86,"vehicle in stationary use or maintenance (W31.-)"
V87,"collision involving pedal cyclist (V10-V19)"
V87,"collision involving pedestrian (V01-V09)"
V88,"collision involving pedal cyclist (V10-V19)"
V88,"collision involving pedestrian (V01-V09)"
V90,"water-transport-related drowning or submersion without accident to watercraft (V92.-)"
V91,"burns from localized fire or explosion on board ship (V93.-)"
V92,"drowning or submersion of swimmer or diver who voluntarily jumps from boat not involved in an accident (W69.-, W73.-)"
V97.0,"accident while boarding or alighting (V97.1)"
V97.2,"person making descent after accident to aircraft (V95-V96)"
V97.8,"aircraft accident NOS (V95.9)"
V97.8,"exposure to changes in air pressure during ascent or descent (W94.-)"
,"assault by crashing of motor vehicle (Y03.-)"
,"event of undetermined intent (Y32-Y33)"
,"intentional self-harm (X82-X83)"
,"transport accidents due to cataclysm (X34-X38)"
,"vehicle accident, type of vehicle unspecified (V89.-)"
W00,"fall with mention of ice-skates and skis (W02.-)"
W00,"fall with mention of stairs and steps (W10.-)"
W01,"fall involving ice or snow (W00.-)"
W03,"crushed or pushed by crowd or human stampede (W52.-)"
W03,"fall involving ice or snow (W00.-)"
W09,"fall involving recreational machinery (W31.-)"
W13,"collapse of a building or structure (W20.-)"
W13,"fall or jump from burning building (X00.-)"
W16,"accidental drowning and submersion (W65-W74)"
W16,"diving with insufficient air supply (W81.-)"
W16,"effects of air pressure from diving (W94.-)"
W20,"collapse or burning building (X00.-)"
W20,"falling object in cataclysm (X34-X39)"
W20,"falling object in machinery accident (W24.-, W28-W31)"
W20,"falling object in transport accident (V01-V99)"
W20,"object set in motion by explosion (W35-W40)"
W20,"object set in motion by firearm (W32-W34)"
W20,"sports equipment (W21.-)"
W23,"injury caused by cutting or piercing instruments (W25-W27)"
W23,"injury caused by lifting and transmission devices (W24.-)"
W23,"injury caused by machinery (W28-W31)"
W23,"injury caused by nonpowered hand tools (W27.-)"
W23,"injury caused by transport vehicle (V01-V99)"
W23,"struck by thrown, projected or falling object (W20.-)"
W24,"transport accidents (V01-V99)"
W25,"fall involving glass (W00-W19)"
W25,"flying glass due to explosion or firearm discharge (W32-W40)"
W28,"exposure to electric current (W86.-)"
W29,"exposure to electric current (W86.-)"
W30,"contact with agricultural machinery in transport under own power or being towed by a vehicle (V01-V99)"
W30,"exposure to electric current (W86.-)"
W31,"contact with machinery in transport under own power or being towed by a vehicle (V01-V99)"
W31,"exposure to electric current (W86.-)"
W32,"Very pistol (W34.-)"
W33,"airgun (W34.-)"
W44,"corrosive fluid (X49.-)"
W44,"inhalation or ingestion of foreign body with obstruction of respiratory tract (W78-W80)"
W45,"contact with hand tools (nonpowered)(powered) (W27-W29)"
W45,"contact with knife, sword or dagger (W26.-)"
W45,"contact with sharp glass (W25.-)"
W45,"struck by objects (W20-W22)"
W50,"assault (X85-Y09)"
W50,"struck by objects (W20-W22)"
W51,"fall due to collision of pedestrian (conveyance) with another pedestrian (conveyance) (W03.-)"
W55,"contact with marine mammal (W56.-)"
W77,"cave-in caused by cataclysm (X34-X39)"
W77,"cave-in without asphyxiation or suffocation (W20.-)"
W78,"injury, except asphyxia or obstruction of respiratory tract, caused by vomitus (W44.-)"
W78,"obstruction of oesophagus by vomitus without mention of asphyxia or obstruction of respiratory tract (W44.-)"
W79,"inhalation of vomitus (W78.-)"
W79,"injury, except asphyxia or obstruction of respiratory tract, caused by food (W44.-)"
W79,"obstruction of oesophagus by food without mention of asphyxia or obstruction of respiratory tract (W44.-)"
W80,"inhalation of vomitus or food (W78-W79)"
W80,"injury, except asphyxia or obstruction of respiratory tract, caused by foreign body (W44.-)"
W80,"obstruction of oesophagus by foreign body without mention of asphyxia or obstruction of respiratory tract (W44.-)"
W81,"suffocation by plastic bag (W83.-)"
X12,"hot (liquid) metals (X18.-)"
X15,"heating appliances (X16.-)"
X17,"hot heating appliances, radiators and pipes (X16.-)"
X17,"hot household appliances (X15.-)"
X19,"objects that are not normally hot, e.g., an object made hot by a house fire (X00-X09)"
,"chemical released by animal"
,"chemical released by insect"
,"release of venom through fangs, hairs, spines, tentacles and other venom apparatus"
,"venomous bites and stings"
,"ingestion of poisonous animals or plants (X49.-)"
X20,"lizard (nonvenomous) (W59.-)"
X20,"snake, nonvenomous (W59.-)"
X26,"nonvenomous marine animals (W56.-)"
X26,"sea snakes (X20.-)"
X28,"ingestion of poisonous plants (X49.-)"
X28,"puncture wound NOS caused by plant thorns or spines (W60.-)"
X30,"excessive heat of man-made origin (W92.-)"
X31,"cold of man-made origin (W93.-)"
X31,"contact with or inhalation of dry ice (W93.-)"
X31,"contact with or inhalation of liquefied gas (W93.-)"
X33,"fire caused by lightning (X00-X09)"
X33,"injury from fall of tree or other object caused by lightning (W20.-)"
X36,"earthquake (X34.-)"
X36,"transport accident involving collision with avalanche or landslide not in motion (V01-V99)"
X37,"collapse of dam or man-made structure causing earth movement (X36.-)"
X37,"transport accident occurring after storm (V01-V99)"
X38,"collapse of dam or man-made structure causing earth movement (X36.-)"
X38,"tidal wave NOS (X39.-)"
