concept_name	concept_class_id	concept_id	precedence	conversion_factor
"ZIBRINE"	"Brand Name"	"36256716"	"1"	
"CAMCOLIT"	"Brand Name"	"21014955"	"1"	
"YOMESAN"	"Brand Name"	"21016837"	"1"	
"NORADRENALINE AGUETTANT"	"Brand Name"	"36256394"	"1"	
"BRONCHOSEDAL CODEINE"	"Brand Name"	"36256726"	"1"	
"KETOTIFEN TEVA"	"Brand Name"	"36256671"	"1"	
"ISOCURAL"	"Brand Name"	"36256672"	"1"	
"CARDIOASPIRINE"	"Brand Name"	"36256315"	"1"	
"CREMICORT-H"	"Brand Name"	"36256273"	"1"	
"LENVIMA"	"Brand Name"	"42629030"	"1"	
"MORPHINE TEVA"	"Brand Name"	"44022650"	"1"	
"AFFUSINE"	"Brand Name"	"36256682"	"1"	
"TRILEPTAL"	"Brand Name"	"19100210"	"1"	
"LOCERYL"	"Brand Name"	"19133225"	"1"	
"PROVIRON"	"Brand Name"	"43253941"	"1"	
"ENANTYUM"	"Brand Name"	"43128869"	"1"	
"TICLID"	"Brand Name"	"19088485"	"1"	
"DANTRIUM"	"Brand Name"	"19011698"	"1"	
"FIASP"	"Brand Name"	"792691"	"1"	
"ATORASAT"	"Brand Name"	"36256407"	"1"	
"CIPRAMIL"	"Brand Name"	"19013874"	"1"	
"AROMASIN"	"Brand Name"	"19100386"	"1"	
"NOCTAMID"	"Brand Name"	"19098778"	"1"	
"NORANELLE 30/150"	"Brand Name"	"36256371"	"1"	
"NORANELLE 30/150"	"Brand Name"	"36256371"	"1"	
"ZILIUM"	"Brand Name"	"36256593"	"1"	
"GEMCITABINE ACCORD HEALTHCARE"	"Brand Name"	"43130749"	"1"	
"OXYNORM"	"Brand Name"	"19113598"	"1"	
"UROCYSTIL"	"Brand Name"	"36256829"	"1"	
"ANEXATE"	"Brand Name"	"21017849"	"1"	
"SPIRONOLACTONE SANDOZ"	"Brand Name"	"43131458"	"1"	
"FERRICURE"	"Brand Name"	"36256357"	"1"	
"FABRAZYME"	"Brand Name"	"19025759"	"1"	
"VANCOMYCINE MYLAN"	"Brand Name"	"43129433"	"1"	
"CYANOKIT"	"Brand Name"	"19005509"	"1"	
"NEBIDO"	"Brand Name"	"21017555"	"1"	
"H.A.C."	"Brand Name"	"36256548"	"1"	
"H.A.C."	"Brand Name"	"36256548"	"1"	
"CANESTENE CLOTRIMAZOLE"	"Brand Name"	"19026368"	"1"	
"PRAMIPEXOL TEVA"	"Brand Name"	"43129072"	"1"	
"ULTRA-MG"	"Brand Name"	"36256591"	"1"	
"INHALO RHINATHIOL"	"Brand Name"	"36256616"	"1"	
"INHALO RHINATHIOL"	"Brand Name"	"36256616"	"1"	
"SERDOLECT"	"Brand Name"	"19016582"	"1"	
"GYNOFLOR"	"Brand Name"	"43569707"	"1"	
"GYNOFLOR"	"Brand Name"	"43569707"	"1"	
"CELECOXIB TEVA"	"Brand Name"	"43126574"	"1"	
"MELOXICAM EG"	"Brand Name"	"43129837"	"1"	
"TRAVOPROST SANDOZ"	"Brand Name"	"44023233"	"1"	
"IFENIN"	"Brand Name"	"36256824"	"1"	
"TARGRETIN"	"Brand Name"	"19098046"	"1"	
"ROSUVASTATIN KRKA"	"Brand Name"	"36777194"	"1"	
"FURADANTINE MC"	"Brand Name"	"19098383"	"1"	
"KALI-STEROP"	"Brand Name"	"36256769"	"1"	
"FLUCONAZOLE TEVA"	"Brand Name"	"43129995"	"1"	
"LEVOTUSS"	"Brand Name"	"36256495"	"1"	
"BRUFEN CODEINE"	"Brand Name"	"36777165"	"1"	
"BRUFEN CODEINE"	"Brand Name"	"36777165"	"1"	
"NEO-CUTIGENOL"	"Brand Name"	"36256501"	"1"	
"NEO-CUTIGENOL"	"Brand Name"	"36256501"	"1"	
"ALPRAZ"	"Brand Name"	"36256196"	"1"	
"POSTINOR"	"Brand Name"	"43572374"	"1"	
"PROLOPA 125"	"Brand Name"	"40814523"	"1"	
"PROLOPA 125"	"Brand Name"	"40814523"	"1"	
"CO-OLMESARTAN SANDOZ"	"Brand Name"	"36256180"	"1"	
"CO-OLMESARTAN SANDOZ"	"Brand Name"	"36256180"	"1"	
"FLECAINIDE EG"	"Brand Name"	"36256506"	"1"	
"TELMISARTAN / HCTZ TEVA"	"Brand Name"	"36256578"	"1"	
"TELMISARTAN / HCTZ TEVA"	"Brand Name"	"36256578"	"1"	
"FLUDARABINE SANDOZ"	"Brand Name"	"36256619"	"1"	
"ATRONASE"	"Brand Name"	"36256477"	"1"	
"LOSEC"	"Brand Name"	"19014487"	"1"	
"ELIDEL"	"Brand Name"	"19011353"	"1"	
"OTEZLA"	"Brand Name"	"44815757"	"1"	
"ATREMIA"	"Brand Name"	"36777146"	"1"	
"AMOXICILLINE SANDOZ"	"Brand Name"	"43127457"	"1"	
"CLARITINE"	"Brand Name"	"19047282"	"1"	
"DAFALGAN CODEINE"	"Brand Name"	"36256640"	"1"	
"DAFALGAN CODEINE"	"Brand Name"	"36256640"	"1"	
"XENICAL"	"Brand Name"	"19088039"	"1"	
"LIVIAL"	"Brand Name"	"19052919"	"1"	
"CELESTONE"	"Brand Name"	"19047752"	"1"	
"SAVENE"	"Brand Name"	"21017948"	"1"	
"DUSPATALIN"	"Brand Name"	"43128264"	"1"	
"HAVRIX"	"Brand Name"	"19046486"	"1"	
"STELARA"	"Brand Name"	"40161445"	"1"	
"MATRIFEN"	"Brand Name"	"21017237"	"1"	
"WILFACTIN"	"Brand Name"	"43130287"	"1"	
"GLUCOPHAGE"	"Brand Name"	"19021789"	"1"	
"KOMBOGLYZE"	"Brand Name"	"21017528"	"1"	
"KOMBOGLYZE"	"Brand Name"	"21017528"	"1"	
"TRAMADOL SANDOZ"	"Brand Name"	"43128211"	"1"	
"METHYLTHIONINIUM CHLORIDE PROVEBLUE"	"Brand Name"	"21016641"	"1"	
"ATORSTATINEG"	"Brand Name"	"43127664"	"1"	
"FENDRIX"	"Brand Name"	"21015057"	"1"	
"TRULICITY"	"Brand Name"	"45774439"	"1"	
"GLIMEPIRIDE SANDOZ"	"Brand Name"	"43130826"	"1"	
"KEPPRA"	"Brand Name"	"19099447"	"1"	
"BRILIQUE"	"Brand Name"	"21014549"	"1"	
"PERINDOPRIL / AMLODIPINE KRKA"	"Brand Name"	"782373"	"1"	
"PERINDOPRIL / AMLODIPINE KRKA"	"Brand Name"	"782373"	"1"	
"TALTZ"	"Brand Name"	"35603567"	"1"	
"SOMATOSTATINE-EUMEDICA"	"Brand Name"	"43131240"	"1"	
"IMOVANE"	"Brand Name"	"43131892"	"1"	
"NORIT CARBOMIX"	"Brand Name"	"36256620"	"1"	
"ZOLPIDEM MYLAN"	"Brand Name"	"43129720"	"1"	
"IMONOGAS"	"Brand Name"	"43131890"	"1"	
"CIRRUS"	"Brand Name"	"36256445"	"1"	
"CIRRUS"	"Brand Name"	"36256445"	"1"	
"PAROXETINE APOTEX"	"Brand Name"	"36256314"	"1"	
"PRICIASOL"	"Brand Name"	"36256762"	"1"	
"CONFORMA HYDROCORTISONE"	"Brand Name"	"782390"	"1"	
"MIDAZOLAM MYLAN"	"Brand Name"	"43130112"	"1"	
"HELEN"	"Brand Name"	"40808253"	"1"	
"HELEN"	"Brand Name"	"40808253"	"1"	
"HEPARINE NATRIUM B. BRAUN"	"Brand Name"	"43569869"	"1"	
"CETIRIZINE TEVA"	"Brand Name"	"43126628"	"1"	
"TOBREX"	"Brand Name"	"19082916"	"1"	
"TRANXENE"	"Brand Name"	"19044498"	"1"	
"GESTOFEME"	"Brand Name"	"36777187"	"1"	
"GESTOFEME"	"Brand Name"	"36777187"	"1"	
"CONBRIZA"	"Brand Name"	"40804054"	"1"	
"ALDARA"	"Brand Name"	"19053103"	"1"	
"PREGNYL"	"Brand Name"	"19043282"	"1"	
"STALEVO"	"Brand Name"	"43525499"	"1"	
"STALEVO"	"Brand Name"	"43525499"	"1"	
"STALEVO"	"Brand Name"	"43525499"	"1"	
"PANTOMED"	"Brand Name"	"36256288"	"1"	
"IBANDRONIC ACID ACCORD"	"Brand Name"	"40808071"	"1"	
"SIMULECT"	"Brand Name"	"19081038"	"1"	
"YASMIN"	"Brand Name"	"40756357"	"1"	
"YASMIN"	"Brand Name"	"40756357"	"1"	
"DICLOFENAC APOTEX"	"Brand Name"	"36256449"	"1"	
"RANOMAX"	"Brand Name"	"36256631"	"1"	
"RESCUVOLIN"	"Brand Name"	"43574775"	"1"	
"LODOZ"	"Brand Name"	"43128986"	"1"	
"LODOZ"	"Brand Name"	"43128986"	"1"	
"AKYNZEO"	"Brand Name"	"45774970"	"1"	
"AKYNZEO"	"Brand Name"	"45774970"	"1"	
"SIMVASTATINE EG"	"Brand Name"	"43131198"	"1"	
"VENTOLIN"	"Brand Name"	"19054316"	"1"	
"ADALAT"	"Brand Name"	"19020153"	"1"	
"NOVORAPID"	"Brand Name"	"21017683"	"1"	
"INTEGRILIN"	"Brand Name"	"19007806"	"1"	
"ADRIBLASTINA"	"Brand Name"	"40799542"	"1"	
"NARAMIG"	"Brand Name"	"21014984"	"1"	
"SPORTFLEX"	"Brand Name"	"36256684"	"1"	
"RIOPAN"	"Brand Name"	"19080025"	"1"	
"SIMVASTATIN SANDOZ"	"Brand Name"	"43131209"	"1"	
"DEXAMGEL"	"Brand Name"	"36256150"	"1"	
"XOGEL"	"Brand Name"	"43130980"	"1"	
"XOGEL"	"Brand Name"	"43130980"	"1"	
"DECAPEPTYL"	"Brand Name"	"42913868"	"1"	
"XIMARACT"	"Brand Name"	"36256721"	"1"	
"NALTREXONE ACCORD"	"Brand Name"	"35406577"	"1"	
"TOULARYNX CODEINE"	"Brand Name"	"36256764"	"1"	
"PULMOCAP THYMUS"	"Brand Name"	"43575328"	"1"	
"FENOGAL"	"Brand Name"	"21016463"	"1"	
"CIPROFLOXACINE EG"	"Brand Name"	"43127087"	"1"	
"FLUDARABINE TEVA"	"Brand Name"	"43130001"	"1"	
"DEXDOR"	"Brand Name"	"21014400"	"1"	
"GYNO-DAKTARIN"	"Brand Name"	"19014276"	"1"	
"MIRTAZAPINE APOTEX"	"Brand Name"	"36256798"	"1"	
"CLAFORAN"	"Brand Name"	"19047255"	"1"	
"LONSURF"	"Brand Name"	"35602765"	"1"	
"LONSURF"	"Brand Name"	"35602765"	"1"	
"ADRENALINE (TARTRATE) AGUETTANT"	"Brand Name"	"43127035"	"1"	
"PRAMIPEXOLE TEVA"	"Brand Name"	"43129072"	"1"	
"LORATADINE EG"	"Brand Name"	"43129277"	"1"	
"BONVIVA"	"Brand Name"	"21014585"	"1"	
"TRAZOLAN"	"Brand Name"	"36256714"	"1"	
"PROZAC"	"Brand Name"	"19080259"	"1"	
"FLUOXONE"	"Brand Name"	"36256293"	"1"	
"HIBIDIL"	"Brand Name"	"43131314"	"1"	
"CURANAIL"	"Brand Name"	"21018575"	"1"	
"GYNOMYK"	"Brand Name"	"36256485"	"1"	
"RHINIVEX"	"Brand Name"	"36256295"	"1"	
"EUPHON"	"Brand Name"	"43566207"	"1"	
"OPATANOL"	"Brand Name"	"21017342"	"1"	
"ATORVASTATIN ACTAVIS"	"Brand Name"	"43565070"	"1"	
"CUTIVATE"	"Brand Name"	"19011750"	"1"	
"BISOPROLOL SANDOZ"	"Brand Name"	"43126302"	"1"	
"SIPRALEXA"	"Brand Name"	"36256307"	"1"	
"SAYANA"	"Brand Name"	"43574276"	"1"	
"FLIXONASE AQUA"	"Brand Name"	"40756281"	"1"	
"TROPICOL"	"Brand Name"	"36256490"	"1"	
"LITAK"	"Brand Name"	"21014853"	"1"	
"OMEPRAZOL TEVA"	"Brand Name"	"43131707"	"1"	
"LINISOL"	"Brand Name"	"36256520"	"1"	
"TOULARYNX DEXTROMETHORPHAN"	"Brand Name"	"36256465"	"1"	
"LOSARTAN APOTEX"	"Brand Name"	"36256335"	"1"	
"ARICEPT"	"Brand Name"	"19016002"	"1"	
"BCG MEDAC"	"Brand Name"	"40801545"	"1"	
"ROTARIX"	"Brand Name"	"19063207"	"1"	
"ACT-HIB"	"Brand Name"	"40799467"	"1"	
"NOMEGESTROL STRAGEN"	"Brand Name"	"36256311"	"1"	
"ROACCUTANE"	"Brand Name"	"21015186"	"1"	
"BETAHISTINE EG"	"Brand Name"	"43126196"	"1"	
"METOPROLOL SANDOZ"	"Brand Name"	"43130082"	"1"	
"LERCANIDIPINE EG"	"Brand Name"	"43128366"	"1"	
"ANTICOLD"	"Brand Name"	"36256138"	"1"	
"LAMBIPOL"	"Brand Name"	"36256650"	"1"	
"PALEXIA"	"Brand Name"	"21014504"	"1"	
"IBUPROFEN SANDOZ"	"Brand Name"	"43569159"	"1"	
"NATRIUMFLUORESCEINE MINIMS"	"Brand Name"	"43253029"	"1"	
"TOFRANIL"	"Brand Name"	"19001271"	"1"	
"PROGEBEL"	"Brand Name"	"36256168"	"1"	
"ACIDINE"	"Brand Name"	"36256538"	"1"	
"BERINERT"	"Brand Name"	"40166914"	"1"	
"PROSTATEX"	"Brand Name"	"36256598"	"1"	
"ALPHAGAN"	"Brand Name"	"19023499"	"1"	
"ALLEGRATAB"	"Brand Name"	"36256237"	"1"	
"CLOPIDOGREL TEVA"	"Brand Name"	"43126977"	"1"	
"TETRACAINEHYDROCHLORIDE MINIMS"	"Brand Name"	"21015353"	"1"	
"NEXAVAR"	"Brand Name"	"19087088"	"1"	
"ALDACTAZINE"	"Brand Name"	"36256753"	"1"	
"ALDACTAZINE"	"Brand Name"	"36256753"	"1"	
"GEMCITABINE EG"	"Brand Name"	"43130752"	"1"	
"TYROTHRICINE-LIDOCAINE"	"Brand Name"	"36256386"	"1"	
"TYROTHRICINE-LIDOCAINE"	"Brand Name"	"36256386"	"1"	
"CANDESARTAN KRKA"	"Brand Name"	"43126523"	"1"	
"COVERAM"	"Brand Name"	"43126443"	"1"	
"COVERAM"	"Brand Name"	"43126443"	"1"	
"CARVEDILOL EG"	"Brand Name"	"43126809"	"1"	
"ALGOCOD"	"Brand Name"	"36256356"	"1"	
"ALGOCOD"	"Brand Name"	"36256356"	"1"	
"URSOFALK"	"Brand Name"	"19015886"	"1"	
"QUETIAPIN ACTAVIS"	"Brand Name"	"40815719"	"1"	
"MS CONTIN"	"Brand Name"	"19045914"	"1"	
"CLOPIDOGREL APOTEX"	"Brand Name"	"36256639"	"1"	
"LEUKERAN"	"Brand Name"	"19044763"	"1"	
"KETALAR"	"Brand Name"	"19085630"	"1"	
"SYNTOCINON"	"Brand Name"	"40756359"	"1"	
"CLARITHROMYCINE MYLAN"	"Brand Name"	"43126926"	"1"	
"LESCOL"	"Brand Name"	"19022086"	"1"	
"EZETIMIBE SANDOZ"	"Brand Name"	"44022911"	"1"	
"NOVOSEVEN"	"Brand Name"	"19023205"	"1"	
"DEDROGYL"	"Brand Name"	"43131543"	"1"	
"ATROVENT"	"Brand Name"	"19020409"	"1"	
"MINIRIN"	"Brand Name"	"40168796"	"1"	
"AMLODIPINE KRKA"	"Brand Name"	"36256238"	"1"	
"GLICLAZIDE SANDOZ"	"Brand Name"	"43130810"	"1"	
"FARYDAK"	"Brand Name"	"46221439"	"1"	
"ENSTILUM"	"Brand Name"	"42914063"	"1"	
"ENSTILUM"	"Brand Name"	"42914063"	"1"	
"RHINOCORT"	"Brand Name"	"19038813"	"1"	
"ZYPREXA"	"Brand Name"	"19015934"	"1"	
"INTUNIV"	"Brand Name"	"40166282"	"1"	
"GILENYA"	"Brand Name"	"40226860"	"1"	
"VOLTAREN PATCH"	"Brand Name"	"19044580"	"1"	
"ZYRTEC"	"Brand Name"	"19080316"	"1"	
"SELECTOL"	"Brand Name"	"43574420"	"1"	
"GESTIFERROL"	"Brand Name"	"36256704"	"1"	
"GESTIFERROL"	"Brand Name"	"36256704"	"1"	
"OCTANATE"	"Brand Name"	"43131383"	"1"	
"XAGRID"	"Brand Name"	"21014994"	"1"	
"INNOHEP"	"Brand Name"	"19021986"	"1"	
"QUTENZA"	"Brand Name"	"40168120"	"1"	
"DIFICLIR"	"Brand Name"	"21016264"	"1"	
"ZALVISO"	"Brand Name"	"35406559"	"1"	
"CARBOPLATIN ACCORD HEALTHCARE"	"Brand Name"	"43126786"	"1"	
"EXJADE"	"Brand Name"	"19085917"	"1"	
"FONTEX"	"Brand Name"	"36256271"	"1"	
"ACUPAN"	"Brand Name"	"19018223"	"1"	
"VORICONAZOL SANDOZ"	"Brand Name"	"35406566"	"1"	
"MINOXIDIL BIORGA"	"Brand Name"	"43130140"	"1"	
"NALOXON B. BRAUN"	"Brand Name"	"43573719"	"1"	
"ADENOCOR"	"Brand Name"	"21014315"	"1"	
"NICARDIPINE AGUETTANT"	"Brand Name"	"43130881"	"1"	
"SOTALEX"	"Brand Name"	"43131248"	"1"	
"SYNJARDY"	"Brand Name"	"46287681"	"1"	
"SYNJARDY"	"Brand Name"	"46287681"	"1"	
"AFEBRYL"	"Brand Name"	"36256843"	"1"	
"AFEBRYL"	"Brand Name"	"36256843"	"1"	
"AFEBRYL"	"Brand Name"	"36256843"	"1"	
"CIPROFLOXACINE MYLAN"	"Brand Name"	"43127091"	"1"	
"HERZUMA"	"Brand Name"	"1355997"	"1"	
"ZYPADHERA"	"Brand Name"	"21018297"	"1"	
"MALARONE"	"Brand Name"	"19023671"	"1"	
"MALARONE"	"Brand Name"	"19023671"	"1"	
"LYXUMIA"	"Brand Name"	"21018477"	"1"	
"IMATINIB ACCORD"	"Brand Name"	"35406722"	"1"	
"METIBLO"	"Brand Name"	"36256737"	"1"	
"MYLERAN"	"Brand Name"	"19044855"	"1"	
"FEMODENE"	"Brand Name"	"21014216"	"1"	
"FEMODENE"	"Brand Name"	"21014216"	"1"	
"INVEGA"	"Brand Name"	"19005338"	"1"	
"SEEBRI"	"Brand Name"	"35605304"	"1"	
"EFFALA"	"Brand Name"	"43128578"	"1"	
"ACICLOVIR TEVA"	"Brand Name"	"43126871"	"1"	
"TORASEMIDE SANDOZ"	"Brand Name"	"43576196"	"1"	
"TIMOLOL FALCON"	"Brand Name"	"36256679"	"1"	
"MOXONIDINE SANDOZ"	"Brand Name"	"43573679"	"1"	
"SPIDIFEN"	"Brand Name"	"43577612"	"1"	
"NOVOLIZER SALBUTAMOL"	"Brand Name"	"43574248"	"1"	
"SPIRONOLACTONE EG"	"Brand Name"	"43131452"	"1"	
"XELODA"	"Brand Name"	"19085739"	"1"	
"NEXIAM"	"Brand Name"	"36256744"	"1"	
"TRAMIUM"	"Brand Name"	"36256570"	"1"	
"ZOLEDRONINEZUUR FRESENIUS KABI"	"Brand Name"	"43126909"	"1"	
"PIPERACILLINE / TAZOBACTAM SANDOZ"	"Brand Name"	"43128783"	"1"	
"PIPERACILLINE / TAZOBACTAM SANDOZ"	"Brand Name"	"43128783"	"1"	
"NITRODERM"	"Brand Name"	"43573151"	"1"	
"MEDROL"	"Brand Name"	"19043506"	"1"	
"GEMCITABINE HOSPIRA"	"Brand Name"	"43130753"	"1"	
"CRINONE"	"Brand Name"	"19023581"	"1"	
"VELETRI"	"Brand Name"	"40226320"	"1"	
"DONEPEZIL EG"	"Brand Name"	"43127958"	"1"	
"LOSARTAN TEVA"	"Brand Name"	"43129316"	"1"	
"IRINOTECAN KABI"	"Brand Name"	"43132230"	"1"	
"SUMATRIPTAN EG"	"Brand Name"	"36256677"	"1"	
"TRAZODONE TEVA"	"Brand Name"	"44022758"	"1"	
"XENICAL"	"Brand Name"	"19088039"	"1"	
"FLOXYFRAL"	"Brand Name"	"43129825"	"1"	
"FASIGYN"	"Brand Name"	"21016373"	"1"	
"SOLUPRICK NEGATIEVE CONTROLE"	"Brand Name"	"21015555"	"1"	
"PRED"	"Brand Name"	"36256761"	"1"	
"ENBREL"	"Brand Name"	"19064140"	"1"	
"SEREVENT"	"Brand Name"	"19045229"	"1"	
"MYFENAX"	"Brand Name"	"21017828"	"1"	
"PROSTIGMINE"	"Brand Name"	"19100869"	"1"	
"ATOVAQUONE / PROGUANIL MYLAN"	"Brand Name"	"43127683"	"1"	
"ATOVAQUONE / PROGUANIL MYLAN"	"Brand Name"	"43127683"	"1"	
"FASLODEX"	"Brand Name"	"19048400"	"1"	
"PREZISTA"	"Brand Name"	"19091078"	"1"	
"PANTOMED"	"Brand Name"	"36256288"	"1"	
"XEPLION"	"Brand Name"	"21018230"	"1"	
"KEFADIM"	"Brand Name"	"40756072"	"1"	
"ALOMIDE"	"Brand Name"	"19012891"	"1"	
"ESCITALOPRAM SANDOZ"	"Brand Name"	"43129196"	"1"	
"MEMANTINE TEVA"	"Brand Name"	"43129852"	"1"	
"CO-LOSARTAN TEVA"	"Brand Name"	"36256181"	"1"	
"CO-LOSARTAN TEVA"	"Brand Name"	"36256181"	"1"	
"SUMATRIPTAN MYLAN"	"Brand Name"	"44016995"	"1"	
"MONOFREE TROPICAMIDE"	"Brand Name"	"36256795"	"1"	
"NILSTAT"	"Brand Name"	"19043567"	"1"	
"ZUMENON"	"Brand Name"	"19015968"	"1"	
"DULOXETINE SANDOZ"	"Brand Name"	"44022902"	"1"	
"XEOMEEN"	"Brand Name"	"36256165"	"1"	
"PRALUENT"	"Brand Name"	"46275463"	"1"	
"PERINDOPRIL SERVIER"	"Brand Name"	"36256583"	"1"	
"SYSTEN"	"Brand Name"	"36256309"	"1"	
"RIVASTIGMIN SANDOZ"	"Brand Name"	"43130504"	"1"	
"STAPHYCID"	"Brand Name"	"36256220"	"1"	
"TAMIFLU"	"Brand Name"	"19099768"	"1"	
"BRONCHOSEDAL MUCUS"	"Brand Name"	"36256552"	"1"	
"IRBESARTAN / HYDROCHLOROTHIAZIDE TEVA"	"Brand Name"	"43132204"	"1"	
"IRBESARTAN / HYDROCHLOROTHIAZIDE TEVA"	"Brand Name"	"43132204"	"1"	
"1 ALPHA LEO"	"Brand Name"	"40813393"	"1"	
"CYRAMZA"	"Brand Name"	"44817866"	"1"	
"FELDENE"	"Brand Name"	"19039185"	"1"	
"ESCITALOPRAM EG"	"Brand Name"	"43129191"	"1"	
"DONEPEZIL KRKA"	"Brand Name"	"43127961"	"1"	
"AZITHROMYCINE SANDOZ"	"Brand Name"	"43126127"	"1"	
"LOPRESOR"	"Brand Name"	"43253384"	"1"	
"ADOPORT"	"Brand Name"	"21018594"	"1"	
"LANOXIN"	"Brand Name"	"19044695"	"1"	
"ENTOCORT"	"Brand Name"	"19016961"	"1"	
"CAPTOPRIL SANDOZ"	"Brand Name"	"43126753"	"1"	
"SERTRALINE APOTEX"	"Brand Name"	"36256306"	"1"	
"STAURODORM"	"Brand Name"	"40817075"	"1"	
"BENERVA"	"Brand Name"	"19013637"	"1"	
"MACROGOL + ELECTROLYTES EG"	"Brand Name"	"36256359"	"1"	
"MACROGOL + ELECTROLYTES EG"	"Brand Name"	"36256359"	"1"	
"MACROGOL + ELECTROLYTES EG"	"Brand Name"	"36256359"	"1"	
"MACROGOL + ELECTROLYTES EG"	"Brand Name"	"36256359"	"1"	
"CYCLOGYL"	"Brand Name"	"19009720"	"1"	
"L-THYROXINE"	"Brand Name"	"36256872"	"1"	
"ALENDRONATE EG"	"Brand Name"	"36256765"	"1"	
"ZANIDIP"	"Brand Name"	"19017658"	"1"	
"EZETIMIBE KRKA"	"Brand Name"	"36777157"	"1"	
"A.VOGEL PROSTAFORCE"	"Brand Name"	"36256865"	"1"	
"GABBRORAL"	"Brand Name"	"36256332"	"1"	
"HYPORETIC"	"Brand Name"	"36256325"	"1"	
"HYPORETIC"	"Brand Name"	"36256325"	"1"	
"LEVOFLOXACINE TEVA"	"Brand Name"	"43128702"	"1"	
"ZONEGRAN"	"Brand Name"	"19100328"	"1"	
"PHENOBARBITAL STEROP"	"Brand Name"	"36256742"	"1"	
"LATANOPROST-TIMOLOL APOTEX"	"Brand Name"	"36256740"	"1"	
"LATANOPROST-TIMOLOL APOTEX"	"Brand Name"	"36256740"	"1"	
"VISUDYNE"	"Brand Name"	"19100283"	"1"	
"TYSABRI"	"Brand Name"	"19063030"	"1"	
"BICALUTAMIDE TEVA"	"Brand Name"	"43126247"	"1"	
"PAMIDRONATE EG"	"Brand Name"	"36256413"	"1"	
"COVERAM"	"Brand Name"	"43126443"	"1"	
"COVERAM"	"Brand Name"	"43126443"	"1"	
"LAVINIA"	"Brand Name"	"36256776"	"1"	
"LAVINIA"	"Brand Name"	"36256776"	"1"	
"ORGALUTRAN"	"Brand Name"	"21014419"	"1"	
"CALCI-CHEW"	"Brand Name"	"19057612"	"1"	
"CITALOPRAM EG"	"Brand Name"	"43127121"	"1"	
"HUMIRA"	"Brand Name"	"19035221"	"1"	
"ADVANTAN"	"Brand Name"	"21019017"	"1"	
"FUCITHALMIC"	"Brand Name"	"19026332"	"1"	
"EVOLTRA"	"Brand Name"	"21018434"	"1"	
"R CALM"	"Brand Name"	"36256210"	"1"	
"WITTE KRUIS MONO"	"Brand Name"	"36256655"	"1"	
"ROSACED"	"Brand Name"	"36256245"	"1"	
"VORICONAZOLE TEVA"	"Brand Name"	"44022803"	"1"	
"PENTACARINAT"	"Brand Name"	"40756517"	"1"	
"GLICLAZIDE MYLAN"	"Brand Name"	"43130805"	"1"	
"SOFTACOR"	"Brand Name"	"40756405"	"1"	
"CAFEINE STEROP"	"Brand Name"	"36256627"	"1"	
"FLIXABI"	"Brand Name"	"35406497"	"1"	
"OPRYMEA"	"Brand Name"	"21016573"	"1"	
"DOLENIO"	"Brand Name"	"21015937"	"1"	
"RENITEC"	"Brand Name"	"19024123"	"1"	
"CLEEN PHOSPHO-SODA"	"Brand Name"	"36256879"	"1"	
"CLEEN PHOSPHO-SODA"	"Brand Name"	"36256879"	"1"	
"LIXIANA"	"Brand Name"	"21014432"	"1"	
"NORMOSANG"	"Brand Name"	"36403326"	"1"	
"AFSTYLA"	"Brand Name"	"36249828"	"1"	
"MAXITROL"	"Brand Name"	"19015779"	"1"	
"MAXITROL"	"Brand Name"	"19015779"	"1"	
"MAXITROL"	"Brand Name"	"19015779"	"1"	
"LIDOCAINE ACCORD"	"Brand Name"	"43571509"	"1"	
"ALDACTONE"	"Brand Name"	"19020268"	"1"	
"IRBESARTAN / HCT EG"	"Brand Name"	"36256590"	"1"	
"IRBESARTAN / HCT EG"	"Brand Name"	"36256590"	"1"	
"VISINE"	"Brand Name"	"19088883"	"1"	
"BACLOFEN AGUETTANT"	"Brand Name"	"43126134"	"1"	
"ELDISINE"	"Brand Name"	"19014050"	"1"	
"RAMIPRIL KRKA"	"Brand Name"	"43129927"	"1"	
"VEPESID"	"Brand Name"	"19045224"	"1"	
"NORGALAX"	"Brand Name"	"36416863"	"1"	
"MOXON"	"Brand Name"	"36256723"	"1"	
"OVALEAP"	"Brand Name"	"21016453"	"1"	
"LYNPARZA"	"Brand Name"	"45892583"	"1"	
"EPIRUBICINE ACCORD HEALTHCARE"	"Brand Name"	"43128887"	"1"	
"FUROSEMIDE ACCORD"	"Brand Name"	"36256348"	"1"	
"FINASTERIDE SANDOZ"	"Brand Name"	"43129792"	"1"	
"LERCANIDIPINE ACTAVIS"	"Brand Name"	"40809996"	"1"	
"EZETIMIBE / SIMVASTATINE MYLAN"	"Brand Name"	"36777186"	"1"	
"EZETIMIBE / SIMVASTATINE MYLAN"	"Brand Name"	"36777186"	"1"	
"FLAGYL"	"Brand Name"	"19044203"	"1"	
"TRAVOPROST / TIMOLOL EG"	"Brand Name"	"36777153"	"1"	
"TRAVOPROST / TIMOLOL EG"	"Brand Name"	"36777153"	"1"	
"CLARITHROMYCIN SANDOZ"	"Brand Name"	"43126932"	"1"	
"PROSTIN VR"	"Brand Name"	"19022503"	"1"	
"CEFEPIM FRESENIUS KABI"	"Brand Name"	"36256790"	"1"	
"TOLTERODINE TEVA"	"Brand Name"	"44022753"	"1"	
"BURINEX"	"Brand Name"	"19013700"	"1"	
