concept_code_1	concept_code_2	vocabulary_id_1	vocabulary_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
"1-464.0"	"68660007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-464.0"	"88329009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-464.00"	"68660007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-464.00"	"88329009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-465.0"	"258174001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-465.0"	"367441008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-471.0"	"176820000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-471.0"	"274312009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-471.2"	"176820000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-471.2"	"274312009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-472.0"	"274312009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-472.0"	"52889002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-481.4"	"274312009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-481.4"	"277590007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-481.4"	"307099006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-481.5"	"447724004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.2"	"287538006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.2"	"430223006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.4"	"287538006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.4"	"430230000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.5"	"118712001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.5"	"287538006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.6"	"118714000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.6"	"287538006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.7"	"118716003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.7"	"287538006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-490.x"	"287538006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-492.x"	"277590007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-492.x"	"4694000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-492.x"	"75016008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.3"	"287553003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.3"	"709628007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.31"	"277590007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.31"	"418378007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.31"	"68660007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.32"	"122548005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.32"	"237379009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.32"	"277590007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.32"	"68660007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.8"	"277590007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-494.8"	"430212007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-497.1"	"387829002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-497.2"	"387829002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-497.x"	"274312009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.0"	"118693000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.0"	"118738001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.0"	"70871006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.5"	"178263003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.5"	"430233003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.5"	"70871006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.5"	"75016008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-502.6"	"118714000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-510.0"	"182622002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-510.0"	"29063004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-542"	"20271002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-545.1"	"274340004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-545.3"	"63820007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-545.3"	"88517004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-545.x"	"274340004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-547"	"35219000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-547"	"70871006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-549.1"	"82658005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-551.0"	"274355008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-551.1"	"303588003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-559.4"	"29481005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-559.4"	"70871006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-586.0"	"713190005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-587.0"	"278726007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-587.0"	"34633002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-587.0"	"70871006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-610.0"	"19806009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-610.1"	"58268009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-611.0"	"392109007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-611.1"	"392109007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-612"	"232517007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-613"	"311834001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.0"	"173160006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.0"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.00"	"173160006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.00"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.01"	"173160006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.01"	"232704006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.01"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.0x"	"173160006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.0x"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.1"	"271292005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.1x"	"271292005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.1x"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-620.x"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-630.0"	"39561000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-630.1"	"30269005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-631.0"	"392153002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-632.0"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-632.0"	"76009000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-632.1"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-632.1"	"76009000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-636.1"	"173933000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-636.1"	"265387003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-63b"	"359715005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-63b"	"413240005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-640"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-640"	"386722005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-641"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-641"	"174651007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-642"	"386718000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-650.1"	"174184006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-650.1"	"235150006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-651"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-651"	"24420007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-652.1"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-652.1"	"8180007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-652.3"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-652.3"	"67520002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-654.0"	"363071007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-655"	"174035000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-655"	"413240005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-670"	"363071007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-670"	"392002001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-690.1"	"307769009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-690.1"	"48387007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-691.0"	"14671001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-691.0"	"363071007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-691.1"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-691.1"	"261479009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-694"	"76735009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-695.0"	"363071007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-695.0"	"386831001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-695.0"	"41943000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-695.x"	"118155006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-695.x"	"363071007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-698.0"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-698.0"	"363687006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-698.0"	"372246008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-699.x"	"287534008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-699.x"	"363071007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-700"	"252512005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-711"	"36421003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-712"	"127783003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-712"	"252476001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-714"	"15435001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-715"	"252478000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-760"	"252171003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-791"	"164773008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-797.0"	"252171003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-843"	"287571005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-844"	"118795000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-844"	"287529009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-845"	"118822003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-853.2"	"178016006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-859.x"	"287529009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-900.1"	"371585000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-900.1"	"405783006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-901.0"	"371585000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-901.0"	"405783006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-901.1"	"371585000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-901.1"	"405783006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-902.0"	"1999007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-910"	"225399009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-912"	"225399009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-920.20"	"113127005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-930.0"	"170502008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-930.0"	"86553008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-930.1"	"118147004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-940"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.0"	"103693007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.0"	"108262000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.0"	"234326005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.0"	"414466002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.1"	"104410005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.1"	"234326005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-941.1"	"414466002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-992.0"	"108262000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"1-992.0"	"443982007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-030"	"443631006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-031"	"433233004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-031"	"433236007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-032"	"425551008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-033.0"	"45036003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-034"	"8306009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-035"	"108283006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-052"	"105376000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-053"	"431841002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-054"	"118833000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-054"	"450556004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-055"	"426859009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-056"	"426808008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-058"	"118842007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-058"	"450556004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05a"	"449348003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05c.0"	"303918003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05c.0"	"446045006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05d"	"418296000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05d"	"450556004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05f"	"448523009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-05g.0"	"310658009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-100.0"	"71651007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-100.1"	"418378007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-130"	"367401004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-134"	"419108008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-136"	"18102001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-137"	"285754008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-138"	"241139001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-138"	"713565002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13a"	"315294004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13b"	"241139001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13c.1"	"16747000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13d.0"	"32265006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13d.5"	"405250000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13d.6"	"303774000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13e"	"54810009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13f"	"168854009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13k"	"33148003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13m"	"40502003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-13x"	"27483000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-200"	"383371000119108"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-201"	"169068008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-201"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-202"	"395081000119108"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-203"	"241577003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-203"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-204"	"241547009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-204"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-205"	"241562006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-205"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-206"	"241571002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-206"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-207"	"396101000119105"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-208"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-208"	"419077001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-20x"	"399331006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-220"	"711232001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-221"	"431326009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-222"	"75385009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-223"	"429859008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-224"	"764579002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-224.0"	"764579002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-224.3"	"419545005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-224.30"	"419545005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-225"	"32962002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-226"	"169071000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-226"	"27483000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-227"	"241562006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-227"	"27483000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-228"	"27483000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-228"	"419077001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-22x"	"27483000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-22x"	"77477000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-24x"	"303698001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-300.1"	"698254001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-600"	"765079002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-601"	"65083005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-602"	"439088001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-603"	"118695007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-603"	"129118002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-604"	"712975003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-605"	"118699001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-605"	"129118002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-606"	"303254008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-607"	"4321009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-608"	"276016002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"3-60x"	"129118002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
